sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
und doch zeigen ich jede Tag aufs neu $ welch eine weitgreifend Einfluß diese Verhältnis so damals wie fast immer auf d Gang unsere inner Angelegenheit ausüben haben $	11	0	weitgreifend	Und doch zeigte mir jeder Tag aufs neue , welch einen weitgreifenden Einfluß dieſe Verhältniſſe ſo damals wie faſt immer auf den Gang unſerer innern Angelegenheiten ausgeübt haben .	ranke_reformation03_1840-7-11
d Roman $ wiewohl er d groß Lebensäußerung weitgreifend Tat nicht oder nur als Hintergrund in sich aufnehmen $ geben doch in seine wahr Gestalt ebenfalls eine umfaßend Bild d Gesellschaft $ Nation $ Zeit $	8	0	weitgreifend	Der Roman , wiewohl er die großen Lebensäußerungen weitgreifender That nicht oder nur als Hintergrund in ſich aufnimmt , gibt doch in ſeiner wahren Geſtalt ebenfalls ein umfaſſendes Bild der Geſellſchaft , Nation , Zeit .	vischer_aesthetik030205_1857-1608-8
Rousseau haben ungeachtet d kynisch roh und phantastisch Überschwengliche seine Weltansicht eine weitgreifend Einfluß üben $	12	0	weitgreifend	Rouſſeau hat ungeachtet des cyniſch Rohen und phantaſtiſch Ueberſchwenglichen ſeiner Weltanſicht einen weitgreifenden Einfluß geübt .	zoeckler_lehre_1879-1098-12
aber d meiste gegnerisch Rede im Reichstag zeigen d vollständig Mangel an Verständnis für d ideal und weitgreifend Bedeutung eine derartig Fabrikgesetzgebung $ bringen nur eine kurzsichtig Doktrinarischmus und d egoistisch nächstliegend Interesse d Unternehmerklasse zum Ausdruck $	17	0	weitgreifend	Aber die meiſten gegneriſchen Reden im Reichstag zeigten den vollſtändigſten Mangel an Verſtändniß für die ideale und weitgreifende Bedeutung einer derartigen Fabrikgeſetzgebung , brachten nur einen kurzſichtigen Doktrinarismus und die egoiſtiſchen nächſtliegenden Intereſſen der Unternehmerklaſſe zum Ausdruck .	schmoller_kleingewerbe_1870-5987-17
es sein nun an sich klar und bedürfen keine weitläufig Auseinandersetzung $ von wie weitgreifend Einfluß es auf d Behandlung d verschieden $ kaum damit irgendwie verwandt scheinend Disziplin sein müssen $ wenn man nachweisen können $ daß d Alter d Menschengeschlecht so lang Zeitraum umfassen $ daß dieselbe für d langsam Entwicklung aus eine roh $ fast tierisch Zustand durch ganz klein erst allmählich in Jahrtausend sich summierend Fortschritt zu hoch Kulturstufe genügend Raum gewähren $	14	0	weitgreifend	Es iſt nun an ſich klar und bedarf keiner weitläufigen Auseinanderſetzung , von wie weitgreifendem Einfluſſe es auf die Behandlung der verſchiedenſten , kaum damit irgendwie verwandt ſcheinenden Disciplinen ſein muß , wenn man nachweiſen kann , daß das Alter des Menſchengeſchlechts ſo lange Zeiträume umfaßt , daß dieſelben für die langſamen Entwicklungen aus einem rohen , faſt thieriſchen Zuſtande durch ganz kleine erſt allmählich in Jahrtauſenden ſich ſummirende Fortſchritte zu höheren Culturſtufen genügenden Raum gewähren .	schleiden_menschengeschlecht_1863-65-14
es können hier nicht d Ort sein $ d weit inner Entwicklung d französisch Postwesen zu folgen $ $ es sein hier nur konstatieren $ daß d königlich Postanstalt fortwähren mit d Botenanstalt d Universität in Konkurrenzstreitigkeit liegen $ welche oft sehr anhaltend und weitgreifend Folge nach sich ziehen $ bis nach mancherlei entgegengesetzt und widersprechend Maßnahme und vergeblich Versuch d Ausgleichung d offen Brief Ludwig Xv. vom 14. April 1719 erscheinen $ durch welchen d Vorrecht d Universität erlöschen und d völlig Verschmelzung ihr Anstalt mit d königlich Post anordnen werden $	44	0	weitgreifend	Es kann hier nicht der Ort ſein , der weitern innern Entwicklung des franzöſiſchen Poſtweſens zu folgen , — es ſei hier nur conſtatirt , daß die königliche Poſtanſtalt fortwährend mit der Botenanſtalt der Univerſität in Concurrenzſtreitigkeiten lag , welche oft ſehr anhaltende und weitgreifende Folgen nach ſich zogen , bis nach mancherlei entgegengeſetzten und widerſprechenden Maßnahmen und vergeblichen Verſuchen der Ausgleichung der offene Brief Ludwig XV. vom 14. April 1719 erſchien , durch welchen das Vorrecht der Univerſität erloſch und die völlige Verſchmelzung ihrer Anſtalt mit der königlichen Poſt angeordnet wurde .	hartmann_posten_1868-1881-44
zum Beweis $ von welchem weitgreifend Einfluß d politisch Literatur auf d Gestaltung d Leben und Staat sein können $ brauchen nur auf d groß französisch Schriftsteller d 18. Jahrhundert $ oder unter d Engländer auf Delolme $ Blackstone und Burke hinweisen zu werden $	5	0	weitgreifend	Zum Beweiſe , von welchem weitgreifenden Einfluſſe die politiſche Literatur auf die Geſtaltungen des Lebens und Staates ſein kann , braucht nur auf die großen franzöſiſchen Schriftſteller des 18. Jahrhunderts , oder unter den Engländern auf Delolme , Blackſtone und Burke hingewieſen zu werden .	mohl_staatswissenschaften_1859-7396-5
schon diese Prüfung erfordern weitgreifend literarisch Studie $ welche erheblich Frucht für d Volksbildung tragen $	4	0	weitgreifend	Schon diese Prüfung erfordert weitgreifende literarische Studien , welche erhebliche Früchte für die Volksbildung tragen .	berg_ostasien03_1873-2319-4
aber gerade in diese jüdischdeutsch Literatur liegen d weitgreifend historisch Zeugnis vom deutsch Leben d jüdisch Volk $ welche trotz d Absoluteste Verleugnung $ trotz d unmenschlich Verfolgung mit wunderbar inner Kraft festhalten an diese Leben $	8	0	weitgreifend	Aber gerade in dieſer jüdiſchdeutſchen Literatur lag das weitgreifende hiſtoriſche Zeugniß vom deutſchen Leben des jüdiſchen Volkes , welches trotz der abſoluteſten Verleugnung , trotz der unmenſchlichſten Verfolgung mit wunderbarer innerer Kraft feſthielt an dieſem Leben .	avelallemant_gaunerthum03_1862-71-8
ich befinden mich hier an einige Stelle in d besondere Lage $ eigen Ansicht über d Zusammenhäng d psychisch Erscheinung unterdrücken zu müssen $ weil sie nicht ohne eine für d notwendig Kürze diese Schrift allzu weitgreifend Auseinandersetzung haben darstellen werden können $ und ich dafür d Form und Terminus eine anerkennt $ d Herbartisch $ Psychologie bedienen zu müssen $	36	0	weitgreifend	Ich befand mich hier an einigen Stellen in der besonderen Lage , eigene Ansichten über den Zusammenhang der psychischen Erscheinungen unterdrücken zu müssen , weil sie nicht ohne eine für die nothwendige Kürze dieser Schrift allzu weitgreifende Auseinandersetzung hätten dargestellt werden können , und mich dafür der Formen und Termini einer anerkannten ( der Herbart’schen ) Psychologie bedienen zu müssen .	griesinger_psychische_1845-22-36
137. zuerst nun kommen in Anschlag d Ort $ wo d Mensch leben $ mit alle d zahlreich und weitgreifend Einfluß d Klima $ d Beschaffenheit von Grund und Boden $ d Lage und Nachbarschaft $	19	0	weitgreifend	137. Zuerst nun kommt in Anschlag der Ort , wo der Mensch lebt , mit allen den zahlreichen und weitgreifenden Einflüssen des Klima , der Beschaffenheit von Grund und Boden , der Lage und Nachbarschaft .	herbart_psychologie_1834-1186-19
dass Kant diese so wenig fühlen $ dass eine Mann von so gesund Verstand $ so richtig Takt auch außerhalb d spekulativ Gebiet $ und von so weitgreifend $ anhaltend Wirksamkeit $ in diese Punkt durch eine schwarzgefärbt Glas sehen $ dass er dadurch sich zu d wahrhaft unselig Behauptung eine radikal Böse verleiten lassen $ diese verdienen aufrichtig $ tief Bedauern $	27	0	weitgreifend	Daſs Kant dieses so wenig fühlte , daſs ein Mann von so gesundem Verstande , so richtigem Tacte auch auſserhalb des speculativen Gebietes , und von so weitgreifender , anhaltender Wirksamkeit , in diesem Puncte durch ein schwarzgefärbtes Glas sah ; daſs er dadurch sich zu der wahrhaft unseligen Behauptung eines radicalen Bösen verleiten lieſs : dies verdient aufrichtiges , tiefes Bedauern .	herbart_psychologie02_1825-4562-27
Ganz besonders gelten diese bezüglich d Gemeindewaldung $ da bei d Erhaltung diese Forst in normal kultur- und Nutzungszustand teils sehr weitgreifend finanzwirtschaftlich $ teils allgemein Wohlfahrtsinteresse beteiligen sein und d Sicherstellung d Wirtschaftlichkeit und Nachhaltigkeit d Betrieb fast überall eine nur im Weg technisch Beurteilung und Mitwirkung zu lösend Aufgabe bilden $	21	0	weitgreifend	Ganz besonders gilt dieses bezüglich der Gemeindewaldungen , da bei der Erhaltung dieser Forsten in normalem Kultur- und Nutzungszustande teils sehr weitgreifende finanzwirtschaftliche , teils allgemeine Wohlfahrtsinteressen beteiligt sind und die Sicherstellung der Wirtschaftlichkeit und Nachhaltigkeit des Betriebes fast überall eine nur im Wege technischer Beurteilung und Mitwirkung zu lösende Aufgabe bildet .	schwappach_forstpolitik_1894-3660-21
und diese Gesellschaftsgedanke nun werden wir d geistig Schöpfung $ d psychisch Tat d Menschheitsgeist vorführen $ in d religiös Vorstellung $ in d Grundidee rechtlich Institution und in alle Bedingung d sozial Leben $ wie es sich bald in weitgreifend Ergebnis fühlbar machen müssen $ $ denn welche Wissenschaft können es für d Mensch geben $ ohne sich in d eine oder ander Weise mit d Wissenschaft von d Mensch zu berühren $	40	0	weitgreifend	Und dieser Gesellschaftsgedanke nun wird uns die geistigen Schöpfungen , die psychischen Thaten des Menschheitsgeistes vorführen , in den religiösen Vorstellungen , in den Grundideen rechtlicher Institutionen und in allen Bedingungen des socialen Lebens , wie es sich bald in weitgreifenden Ergebnissen fühlbar machen muss , — denn welche Wissenschaft könnte es für den Menschen geben , ohne sich in der einen oder andern Weise mit der Wissenschaft von dem Menschen zu berühren ?	bastian_voelkergedanke_1881-1945-40
es liegen klar vor $ daß auf Grund solch schwankend und weitgreifend Bestimmung alle d für verräterisch Handlung $ welche d Truppe Gefahr bringen können $ ansehen werden können $ was nur einigermaßen von d hoch Versammlung zur Verteidigung ihr Rechte vornehmen und beschließen werden und daß d Mitglied d hoch Versammlung sich durch jede Mittel $ welche zu diese Zwecke anwenden werden $ d Gefahr aussetzen $ vor eine Kriegsgericht stellen zu werden $	11	0	weitgreifend	Es liegt klar vor , daß auf Grund solcher schwankenden und weitgreifenden Bestimmungen Alles das für verrätherische Handlungen , welche den Truppen Gefahr bringen können , angesehen werden kann , was nur einigermaßen von der hohen Versammlung zur Vertheidigung ihrer Rechte vorgenommen und beschlossen wird und daß die Mitglieder der hohen Versammlung sich durch jedes Mittel , welches zu diesem Zwecke angewendet wird , der Gefahr aussetzten , vor ein Kriegsgericht gestellt zu werden .	nn_nrhz148ii_1848-185-11
sein Kammersekretär $ Rudolf Bonfiglivolo $ bringen eine weitgreifend Ausdehnung und Erneuerung von lehnsherrlich Rechte $ an die man kaum noch gedenken haben $ in Antrag $	8	0	weitgreifend	Sein Kammerſecretaͤr , Rudolf Bonfiglivolo , brachte eine weitgreifende Ausdehnung und Erneuerung von lehnsherrlichen Rechten , an die man kaum noch gedacht hatte , in Antrag .	ranke_paepste01_1834-5018-8
was sollen wir aber tun da $ wo d Anforderung und Verhältnis d Leben $ wie in d Gegenwart so häufig $ d Einseitigkeit d geistig Kraftgebrauch und sonach d Herabsinken d körperlich Hälfte mit alle seine weitgreifend Folge begünstigen $ $	37	0	weitgreifend	Was sollen wir aber thun da , wo die Anforderungen und Verhältnisse des Lebens , wie in der Gegenwart so häufig , die Einseitigkeit des geistigen Kraftgebrauches und sonach das Herabsinken der körperlichen Hälfte mit allen seinen weitgreifenden Folgen begünstigen ? —	schreber_kallipaedie_1858-2819-37
noch wenige wenn möglich als gar nichts richten Dante aus $ die Reformidee weitgreifend sein und von d sein neu und verdient römisch-katholisch Biograph rühmen $	13	0	weitgreifend	Noch weniger wenn möglich als gar nichts richtete Dante aus , dessen Reformideen weitgreifender waren und von dem sein neuester und verdienter römisch-katholischer Biograph rühmt :	chamberlain_grundlagen02_1899-999-13
