sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
man kunna tala örn den som den naturlig och förståndig sak i verld $ men när den komma till krita $ vilja man icke besegla sig ord med gerning $	19	1	krita	Man kan tala örn den som den naturligaste och förståndigaste sak i verlden , men när det kommer till kritan , vill man icke besegla sina ord med gerning . 	bib19227291_18961205_145289_147_0002_alto.xml-115-19
yi kunna visserligen rycka upp vi en och annan gång $ såsom $ $ nu i vårtid och sjunga och jubla öfver den vakna lifvet därute $ såsom jag nu göra $ men när den komma till krita $ äro vi lika elak och lik själfviska invärtes $	37	1	krita	Yi kunna visserligen rycka upp oss en och annan gång , såsom t. ex. nu i vårtider och sjunga och jubla öfver det vaknande lifvet därute , såsom jag nu gjort , men när det kommer till kritan , äro vi lika elaka och lika själfviska invärtes . 	bib11653790_18990530_145648_41_0004_alto.xml-79-37
vi hafva emellertid skäl att misstänka $ att denna frykholm vara densamma $ hvilken i $ berätta sig hafva så mycket att säga $ men när den komma till krita vibste platt intet $	29	1	krita	Vi hafva emellertid skäl att misstänka , att denne Frykholm är densamme , hvilken i våras berättade sig hafva så mycket att säga , men när det kom till kritan viBste platt intet . 	bib15761570_18951128_146176_196_0003_alto.xml-167-29
visserligen ha han redan kväll förut vid partimöte förklara $ att han förbehålla sig fri hand $ men man anta dock $ att när den komma till krita $ skola han icke våga uppträda på egen hand $	27	1	krita	Visserligen hade han redan kvällen förut vid partimötet förklarat , att han förbehöll sig fria händer ; men man antog dock , att när det kom till kritan , skulle han icke våga uppträda på egen hand . 	bib19225758_18950506_144022_104_0002_alto.xml-179-27
antagande af den ny kommunalvallagen skola $ som bekant $ bli en allmän nedläggande af arbete i alia industrigren $ men då den komma tili krita $ afråda generalråd en sån $	25	1	krita	antagande af den nya kommunalvallagen skulle , som bekant , bli ett allmänt nedläggande af arbetet i alia industrigrenar ; men då det kom tili kritan , afrådde generalrådet ett sådant . 	bib15873371_18950424_145112_110_0003_alto.xml-105-25
den återstå då att se $ örn stortingsmajoritet $ när den komma till krita $ ministärbildning $ också vara af samma mening $ i hvilket fall hvarje försök att bilda en $ koalitionsministär $ skola vara förspilla möda $ i all händelse örn man beräkna $ att den ny ministär verkligen skola kunna uträtta någon till tvistefråga lösning $	13	1	krita	Det återstår då att se , örn stortingsmajoriteten , när det kommer till kritan , ministärbildningen , också är af samma mening , i hvilket fall hvarje försök att bilda en » koalitionsministär » skulle vara förspilld möda , i alla händelser örn man beräknat , att den nya ministären verkligen skulle kunna uträtta något till tvistefrågornas lösning . 	bib15650814_18950614_146365_137_0003_alto.xml-15-13
till krita skola jag nog få peng $ den må nu bli hemma eller utomlands $ $ och den okuflige ta från skrifbord en brun jettelikt kuvert $ sorn bära spår att ha ligga der länge $ och ändra på utanskrift $ $ d stor färd 189 $ $ med en kraftig släng $	1	1	krita	till kritan skall jag nog få pengar — det må nu bli hemma eller utomlands ! » Och den okuflige tog från skrifbordet ett brunt jettelikt kuvert , sorn bar spår att ha legat der länge , och ändrade på utanskriften : » D-n stora färden 189 ? » med en kraftig släng ? 	bib15761570_18950307_146176_42_0003_alto.xml-145-1
nog vara den hufvudsaklig stridsfråga frankrike deltagande i festlighet i kiel vid nord östersjökanalens öppnande $ och den visa sig åter här att en fransk socialist $ när den komma till krita $ ge den $ internationell broderskap $ på båt och spela i kapp med hvem som gärna på en chauvinistisk sträng $	31	1	krita	nog var den hufvudsakliga stridsfrågan Frankrikes deltagande i festligheterna i Kiel vid Nord Östersjökanalens öppnande , och det visade sig åter här att de franska socialisterna , när det kommer till kritan , ger det » internationella broderskapet » på båten och spelar i kapp med hvem som helst på de chauvinistiska strängarne . 	bib15873371_18950524_145112_139_0003_alto.xml-129-31
$ ja $ men hvad tjäna de till $ när den komma till krita $	13	1	krita	— Ja , men hvad tjäna de till , när det kommer till kritan ? 	bib15650814_18950121_146365_18_0002_alto.xml-27-13
samman som beståndsdel af union $ visa sig $ när den komma till krita $ icke ha någon att beställa med den samma $	13	1	krita	samman som beståndsdelar af unionen , visar sig , när det kommer till kritan , icke ha något att beställa med den samma . 	bib15650814_18950527_146365_122_0003_alto.xml-36-13
bortsedt från svårighet för en dela att komma öfverens om plundring af $ den sjuk man $ $ torde denna $ när den komma till krita $ icke vara så alldeles utan motståndskraft $	25	1	krita	bortsedt från svårigheten för de delande att komma öfverens om plundringen af » den sjuke mannen » , torde denne , när det komme till kritan , icke vara så alldeles utan motståndskraft . 	bib19225758_18951127_144022_277_0002_alto.xml-101-25
först då och $ när vagga börja gå $ visa den sig hvad torparetösen verkligen dugde till $ när den komma till krita $	22	1	krita	Först då och " när vaggan börjar gå * visar det sig hvad torparetösen verkligen dugde till , när det kom till kritan . 	bib11653830_18950408_146968_41_0002_alto.xml-6-22
skola från byggnad sommartid kunna hafva en treflig utsigt öfver $ $ örn inte miss tarabintha låta utan vid krita en fönster $ som inte voro öfverklistrade med papper $ för att hon arbeterskor icke skola spilla någon tid med att blicka ut på den grön $	19	2	krita	skulle från byggnaden sommartiden kunnat hafva en treflig utsigt öfver Surrey-parken , örn inte miss Tarabintha låtit utan vidare krita de fönster , som inte voro öfverklistrade med papper , för att hennes arbeterskor icke skulle spilla någon tid med att blicka ut på det gröna . 	bib15975090_18950702_148377_77_0003_alto.xml-120-19
sålunda kunna man se $ hurusom han med krita öfver sig dörr och på andra ställe ä vägg skrifvit $ $ fader vi $ $ bibelvers m $ m $	8	2	krita	Sålunda kan man se , hurusom han med krita öfver sin dörr och på andra ställen ä väggarna skrifvit : • Fader vår » , bibelverser m . m . 	bib19349359_18950406_148383_41_0003_alto.xml-149-8
ulan att behöfva kunna multiplicera två med två eller förut hafva stå en enda dag inför annan man disk $ och allenast med någon kunskap i den synlig och osynlig krita handterande $ slå den ung bondson i en dag upp egen handelsbod i socken $	30	2	krita	Ulan att behöfva kunna multiplicera två med två eller förut hafva stått en enda dag inför annan mans disk , och allenast med någon kunskap i den synliga och osynliga kritans handterande , slog den unge bondsonen i de dagarne upp egen handelsbod i socknen . 	bib11653830_18950401_146968_38_0002_alto.xml-34-30
och mörk $ och han framta nu tveksam och dröja åter sig krita $ under den ragn allt häftig strömma ned öfver han $ och han försöka att skrifva någon oläslig sats på träbeklädnad till en hus $ som vara under uppförande $	12	2	krita	och mörkt , och han framtog nu tveksamt och dröjande åter sin krita , under det ragnet allt häftigare strömmade ned öfver honom , och han försökte att skrifva några oläsliga satser på träbeklädnaden till ett hus , som var under uppförande . 	bib15650835_18960328_146472_49_0004_alto.xml-11-12
herr $ mycket mager och mycket lång $ $ $ jag skola $ gå på maskera $ men jag veta inte $ i hvilken karaktär jag skola uppträda $ $ träda $ $ den gammal herr $ mycket tjock och mycket kort $ $ $ krita hufvud och gå som biljardkö $ $	45	2	krita	herrn ( mycket mager och mycket lång ) : ” Jag ska ’ gå på maskerad , men jag vet inte , i hvilken karaktär jag skall uppträda . ” träda . ” Den gamle herrn ( mycket tjock och mycket kort ) : ” Krita hufvudet och gå som biljardkö ” . 	bib15869824_18960606_145700_45_0003_alto.xml-116-45
sålunda kunna man se $ hurusom han med krita öfver sig dörr ooh på andra ställe å vägg skrifvet $ $ fader vår8 $ bibelvers m $ m $	8	2	krita	Sålunda kan man se , hurusom han med krita öfver sin dörr ooh på andra ställen å väggarna skrifvet : “ Fader vår8 , bibelverser m . m . 	bib15975090_18950404_148377_40_0003_alto.xml-113-8
sommartid kunna hafva en treflig utsikt öfver $ $ örn inte miss tarabinta låta utan vid krita en fönster $ som inte voro öfverklistrade med papper $ för att hon arbeterskor icke skola spilla någon tid med att blicka ut på den grön $	16	2	krita	sommartiden kunnat hafva en treflig utsikt öfver Surrey-parken , örn inte miss Tarabinta låtit utan vidare krita de fönster , som inte voro öfverklistrade med papper , för att hennes arbeterskor icke skulle spilla någon tid med att blicka ut på det gröna . 	bib15650814_18950903_146365_205_0004_alto.xml-119-16
biskop vara med därom $ ochä prior af consuegra krita kö och öfverta värfvet som markör $	9	2	krita	Biskopen var med därom , ochä priorn af Consuegra kritade köerna och öfvertog värfvet som markör . 	bib15978012_18950911_148361_211_0003_alto.xml-38-9
om man ännu icke börja krita sig fönster $ så ha man vara så mycket ifrig med den angenäm sysselsättning att med $ $ och dagbladet som vägvisare genomforska omgifning på jagt efter en omöjlig sommarnöje $ hvarpå de äro så rik och där stockholmarne slipa af sig hög uppdrifna fordran på komfort och bekvämlighet $	5	2	krita	om man ännu icke börjat krita sina fönster , så har man varit så mycket ifrigare med den angenäma sysselsättningen att med Dagens Nyheter och Dagbladet som vägvisare genomforska omgifningarna på jagt efter de omöjliga sommarnöjen , hvarpå de äro så rika och där stockholmarne slipa af sina högt uppdrifna fordringar på komfort och bekvämlighet . 	bib19225758_18950518_144022_115_0002_alto.xml-172-5
ganska svår för han att få någon på krita och man säga $ att han hvarje kvartal byta om våning $ alltid utan att betala hyra $	8	3	krita	ganska svårt för honom att få något på krita och man sade , att han hvarje kvartal bytte om våning , alltid utan att betala hyran . 	bib11653830_18961123_146968_94_0003_alto.xml-138-8
