sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
fin batavia arrack $ latritz $ röd bomullsgarn $ bomolja $ matolja pä flaska $ linolja $ mala krita $ krapp $ borax $ brun sagogryn $ holl $	18	0	krita	Fin Batavia Arrack , Latritz , rödt Bomullsgarn , Bomolja , Matolja pä flaskor , Linolja , malen Krita , Krapp , Borax , bruna Sagogryn , Holl . 	bib13506739_18210726_144030_172_0006_alto.xml-7-18
eill af $ $ $ gt $ a säng en $ sig mala krita i stor och liten fastager z krita kunna intet stia $ ias frän koll $	13	0	krita	Eill af sör&gt ; & gt ; a säng en , sin malen Krita i större och mindre Fastager z kritan kan intet sti ' ias frän Koll . 	bib13506739_18050524_144030_119_0008_alto.xml-3-13
ti $ salu finna en partie utaf den fin sort krita $	10	0	krita	Ti » salu finnes ett partie utaf den finaste sorten Krita . 	bib13506739_18110628_144030_147_0003_alto.xml-3-10
sill $ samt sig mala krita $ ffimes til salu i hus $ 51 och 52 pä södermalm och	5	0	krita	Sill , samt sin malen Krita , ffimes til salu i Huset N:o 51 och 52 pä Södermalm och 	bib13506739_17970308_144030_55_0003_alto.xml-12-5
ba last $ a $ ekström iron köpenhamn med krita $ i $	9	0	krita	Ba last ; A . Ekström iron Köpenhamn med Krita ; I . 	bib11653806_18000723_145120_84_0002_alto.xml-0-9
i stad wid skomakaregaton $ l hus $ 64 $ en trappa up $ fhålfe $ fin mala krita te u h $	18	0	krita	I Staden wid Skomakaregaton , l Huset N:o 64 , en trappa up , fHålfe » fin malen Krita ter u H . 	bib13506739_18020910_144030_206_0006_alto.xml-3-18
kcnslerne profva och godkänna af jag tillverka ilna rilfarger i stor oell liten lada nied pensel $ samt smärre $ för barn $ äfvensom liqvid färg $ co cherli lie i koppar $ romersk seppia $ 8 vart krita $	38	0	krita	Kcnslerne profvade och godkände af mig tillverkade Ilna Rilfarger i större oell mindre Lador nied Penslar , samt smärre Rit-Ludor för Barn , äfvensom Liqvida färger , Co cherli li i koppar , Romersk Seppia , 8 vart kritor . 	bib19277277_18300324_147682_69_0005_alto.xml-40-38
skära pappersmasian och liniupplssningen äro iwäl samma $ iknädade i en mortel $ sä lillrebes ge $ inom tillsats of bolus och krita en beg $	22	0	krita	Skär pappersmasian och liniupplSsningen äro Iwäl samma , iknädade i en mortel , sä lillrebes ge » Inom tillsats of Bolus och Krita en beg . 	bib19223423_18300807_145063_63_0003_alto.xml-0-22
hvit krita i styck och salt spillänger vara tit salu för billig pris $ $ lämna i hus n $ 27 vlh 29 wid järntorg $ $ til höger t pertgängen $	1	0	krita	Hvit Krita i stycken och salta Spillänger är tit salu för billigt pris ; öirt§ lämnas i Huset N » 27 vlh 29 wid Järntorget ' , til höger t pertgängen . 	bib13506739_17911215_144030_291_0003_alto.xml-0-1
till salu finna $ $ lindstrand försälja utom wauliga specerier $ hwit krita i tunna $ kimrök i tunna $ halftnnnor och fjerding $ god $ $ god kokärt $ alnn $ samt i kommitzion draglim $ fin hwetemjöl $ god färsk herregärds smör i tunna och fjerding $	12	0	krita	Till salu finnes : O. Lindstrand försäljer utom wauliga Specerier : hwit Krita i tunnor , Kimrök i tunnor , halftnnnor och fjerdingar , godt Sädes-Brännwin , goda Kokärter , Alnn , samt i kommitzion Draglim , fint Hwetemjöl , godt färskt Herregärds Smör i tunnor och fjerdingar . 	bib19225792_18230816_147359_32_0004_alto.xml-5-12
pipleka och mal krita $ krita i styck $ $	3	0	krita	Pipleka och malen Krita , Krita i stycken , . 	bib19225772_18280813_148004_92_0003_alto.xml-6-3
möbel och husgeråd $ postlin ock $ $ $ samt $ $ $ hwartbland oinfattad diamant til glasffärning $ färdig ny fenster t bägar $ flere sort glas $ gammal bly och krita m $ m $	32	0	krita	Möbler och Husgeråd , Postlin ock ) Gla« , samt diV-rse Glasmästare-Werktyg , hwartbland oinfattade Diamanter til glasffärning , färdiga nya Fenster t bägar , flere sorter Glas , gammalt Bly och Krita m . m . 	bib19225792_18020529_147359_22_0005_alto.xml-1-32
tösta och franspsta avisa $ ock anteknade nied krita $ pä en stor tafla $ all en död som tidning behaga upoffra sida krig början $	8	2	krita	Tösta och Franspsta Avisor , ock anteknade nied krita , pä en stor tafla , alla de döde som Tidningarne behagat upoffra sidan krigets början . 	bib11653828_17970412_144028_84_0001_alto.xml-4-8
$ kanhända $ $ mentc wärdén med $ leende $ $ dag will dermed löta förstä $ att han icke ämna spisa pä kredit $ sein mängen annan jag ha pä krita sedan ar och dag $ och jag tillstär att den siullc mara jag kart om ali jag gästcr i s fall wille följa han exempel $	31	4	krita	" Kanhända , " mentc Wärdén med sarkast-fft leende , " dan will dermed löta förstä , att han icke ämnar spisa pä kredit , sein mängen annan jag har pä krita sedan Ar och dag — och jag tillstär att det siullc mara mig kart om alin mina gästcr i Set fallet wille följa hans exempel . 	bib19223423_18280726_145063_60_0002_alto.xml-4-31
