sentence_lemma	sentence_token	index_lemma	index_token	lemma
die andere sein entweder eine mit Tuchlappen behängen ausgespannt Leine $ oder eine eben solch mit Raubvogelkiel versehen Bindfaden $ welche man auf Stange und Stab $ die mit Haken versehen sein $ zum Zurückscheuchen ausspannen $ docken $ $	Das Andere ist entweder eine mit Tuchlappen behängte ausgespannte Leine , oder ein eben solcher mit Raubvögelkielen versehener Bindfaden , welche man auf Stangen und Stäben , die mit Haken versehen sind , zum Zurückscheuchen ausspannt ( dockt ) .	35	35	ausspannen
d Anlaß diese neu Sammelung sein d Verlangen viel Freund $ die unter d viel Drangsale d Mut nicht sinken lassen $ vielmehr d inner Seelenkraft durch vielerlei Anfechtung an d Kreuz Jesu ausspannen $ und also vom Geist d Weisheit in lebendig Wahrheit stimmen werden $	Der Anlaß dieser neuen Sammlung war das Verlangen vieler Freunde , die unter den vielen Drangsalen den Muth nicht sinken lassen , vielmehr die innern Seelenkräfte durch vielerlei Anfechtungen an dem Kreutze Jesu ausspannen , und also vom Geiste der Weisheit in lebendiger Wahrheit gestimmet werden .	33	33	ausspannen
es dampfen d Roß $ und in d Locke wühlen d Sturm sich eine $ $ gespenstisch liegen d Mond gleißen weiß Silberschleier in fahl kristallen Schein weit ausspannen auf d Heideland $ $ $ $ hei $	Es dampft das Roß — und in die Locken wühlt Der Sturm sich ein — — Gespenstisch liegen Des Mondes gleißend weiße Silberschleier In fahl cristall’nem Schein Weit ausgespannt Auf dem Haideland . . . . Hei !	28	28	ausspannen
so kreisen sie jenseits $ d Gestalt d Vergangenheit $ diesseits aber treiben wir selbst in d Gegenwart wir um $ und dazwischen sein d bunt Teppich d Leben ausspannen $ und eilen vorwärts von d Zeit getrieben- wie d Farbenbogen auf d Regenwolke $ und kaum daß wir aufblicken $ sein wir auch jenseits unter d schwebend Gestalt $ und eine ander Geschlecht spielen außen im Sonnenschein $	So kreisen sie jenseits , die Gestalten der Vergangenheit , diesseits aber treiben wir selbst in der Gegenwart uns um , und dazwischen ist der bunte Teppich des Lebens ausgespannt , und eilt vorwärts von der Zeit getrieben- wie der Farbenbogen auf der Regenwolke , und kaum daß wir aufgeblickt , sind wir auch jenseits unter den schwebenden Gestalten , und ein anderes Geschlecht spielt außen im Sonnenscheine .	29	29	ausspannen
sie fallen teils senkrecht aus d Gipfel hoch Swietenien herab $ teils sein sie schräg wie Masttau ausspannen $ und d Tigerkatze haben eine bewundernswürdig Geschicklichkeit $ daran auf- und abklettern $	Sie fallen theils senkrecht aus dem Gipfel hoher Swietenien herab ; theils sind sie schräg wie Masttaue ausgespannt , und die Tigerkatze hat eine bewundernswürdige Geschiklichkeit , daran auf- und abzuklettern .	17	17	ausspannen
d jung Herr helfen es ausspannen $ und es überhängen d ganz Ausdehnung d Teppich $ und keine finden noch etwas außerordentlich darin $ $	Die jungen Herr'n halfen es ausspannen , und es überhing die ganze Ausdehnung des Teppichs — und Keiner fand noch etwas Außerordentliches darin . —	5	5	ausspannen
sollen es nicht berufen sein $ d Ausgangspunkt eine Existenz zu werden $ die $ einmal in ihr Wurzel befestigen $ gar nicht absehen lassen $ in welchen Radius d Palmenfächer ihr Triebkraft sich ausspannen werden $	Sollte es nicht berufen sein , der Ausgangspunkt einer Existenz zu werden , die , einmal in ihrer Wurzel befestigt , gar nicht absehen ließ , in welchen Radien der Palmenfächer ihrer Triebkraft sich ausspannen wird ?	34	34	ausspannen
Kreuz also unbarmherzig ausspannen werden $ daß man alle deine Glied zählen können $	Kreuze also unbarmherzig ausgespannt wurdest , daß man alle Deine Glieder zählen konnte .	3	3	ausspannen
speziell führen er an $ dass unsere $ Donner $ $ $ Tonerre $ $ $ tonitru $ et_cetera $ von dieselbe Sanskritwurzel $ tan $ = strecken $ spannen $ dehnen $ $ abstammen $ die auch im $ Ton $ d gespannt Saite $ sowie in $ Tendre $ $ Lat $ Tener $ et_cetera $ und in $ tenuis $ $ $ dünn $ ursprünglich = flach ausspannen $ zu finden $	Speziell führt er an , dass unser „ Donner “ , „ tonerre “ , „ tonitru “ etc . von derselben Sanscritwurzel „ tan “ = strecken , spannen ( dehnen ? ) abstammt , die auch im „ Ton “ der gespannten Saite , sowie in „ tendre “ , lat „ tener “ etc . und in „ tenuis “ , „ dünn ( ursprünglich = flach ausgespannt ) zu finden !	70	29	ausspannen
in d Glorie d Heil. Dominicus $ Halbkuppel d Cap. d Heilige in S. Domenico zu Bologna $ richten zwar d musizierend Engel eine konventionell Blick nach oben $ Christus und Maria sein im Ausdruck d Empfangen ganz unbedeutend $ allein höchst grandios schweben d heilig $ die schwarz Mantel von Putte ausspannen werden $	In der Glorie des heil. Dominicus ( Halbkuppel der Cap. des Heiligen in S. Domenico zu Bologna ) richten zwar die musicirenden Engel einen conventionellen Blick nach oben , Christus und Maria sind im Ausdruck des Empfangens ganz unbedeutend , allein höchst grandios schwebt der Heilige , dessen schwarzer Mantel von Putten ausgespannt wird .	52	52	ausspannen
dann gießen man solch an eine warm Ort samt Eiweiß und d Schale in eine Gelee-Beutel $ Beutel von Filz $ $ oder $ in Ermangelung die $ auf eine Serviette $ die auf eine umgekehrt Stuhl ausspannen und festbinden werden sein $	Dann gießt man solchen an einen warmen Ort sammt Eiweiß und den Schalen in einen Gelee-Beutel ( Beutel von Filz ) , oder , in Ermangelung dessen , auf eine Serviette , die auf einem umgekehrten Stuhle ausgespannt und festgebunden worden ist .	37	37	ausspannen
ich sehen mich auf diese Lagerstatt um $ sie sein eine Carbonaro-Mantel von blau Tuch $ ausspannen zwischen zwei Tamariske $	Ich sehe mich auf dieser Lagerstätte um ; sie ist ein Carbonaro-Mantel von blauem Tuch , ausgespannt zwischen zwei Tamarisken .	16	16	ausspannen
d Weisheit bei Salomo sein eine Tochter d Weltschöpfer $ sie sein bei er $ als er d Himmel ausspannen $ als sein Zögling $ und freuen sich seine Erde $	Die Weisheit bey Salomo ist eine Tochter des Weltschöpfers , sie war bey ihm , als er die Himmel ausspannte , als sein Zögling , und freute sich seiner Erde .	19	19	ausspannen
bei d Fledermaus sein sie an d Vorderfuß ungemein lang und dünne $ und zwischen sie sein eine zart Haut ausspannen $ die zum Flattern dienen $	Bey den Fledermäusen sind sie an den Vorderfüßen ungemein lang und dünne ; und zwischen ihnen ist eine zarte Haut ausgespannt , die zum Flattern dient .	20	20	ausspannen
jen abscheulich Weib $ o sie sein noch d Beste $ sie wollen ich nur einfach verderben $ da sein ich unschuldig $ wie d Vogel $ die aus d Nest flattern $ fallen ich in d Netz $ die sie ausspannen $	Jenes abscheuliche Weib — o sie war noch die Beste , sie wollte mich nur einfach verderben ; da war ich unschuldig ; wie der Vogel , der aus dem Neste flattert , fiel ich in das Netz , das sie ausgespannt .	41	41	ausspannen
diese äußer Seite d Schienbeinröhre werden von d benachbart hinter durch d zweit Rand $ spina posterior s. Exterior $ absondern $ die aber nur eine rauh schmal Linie gleichen $ die mit d vorder scharf Rand meist parallel von oben nach unten etwas rückwärts steigen $ und zur Anlage d ligamenti interossei dienen $ die zwischen beide Röhre hetzen Unterschenkel ausspannen sein $	Diese äußere Seite der Schienbeinröhre wird von der benachbarten hintern durch den zweyten Rand ( spina posterior s. exterior ) abgesondert , der aber nur einer rauhen schmahlen Linie gleicht , die mit dem vordern scharfen Rande meist parallel von oben nach unten etwas rückwärts steigt , und zur Anlage des ligamenti interossei dienet , das zwischen beyden Röhren hetz Unterschenkels ausgespannt ist .	61	61	ausspannen
jetzt aber $ als Aegeus seine Sohn mit so kühn stolz sprechen hören $ rüsten er zwar d Schiff noch auf dieselbe Weise aus $ doch geben er d Steuermann eine ander Segel von weiß Farbe mit $ und befehlen er $ wenn Theseus retten zurückkehren $ diese ausspannen $ wo nicht $ mit d schwarz zurückkehren $ und so d Unglück zum Voraus ankündigen $	Jetzt aber , als Aegeus seinen Sohn mit so kühnem Stolze sprechen hörte , rüstete er zwar das Schiff noch auf dieselbe Weise aus : doch gab er dem Steuermann ein anderes Segel von weißer Farbe mit , und befahl ihm , wenn Theseus gerettet zurückkehre , dieses auszuspannen : wo nicht , mit dem schwarzen zurückzukehren , und so das Unglück zum Voraus anzukündigen .	48	48	ausspannen
d beide Eidexchen sein gewiß vornehm Fräulein $ denn sie sitzen unter eine groß Pilz $ die wie eine prachtvoll Schirmzelt sein goldgelb Dach über sie ausspannen $	Die beiden Eidexchen waren gewiß vornehme Fräulein , denn sie saßen unter einem großen Pilze , der wie ein prachtvolles Schirmzelt sein goldgelbes Dach über ihnen ausspannte .	26	26	ausspannen
d Finger d Vorderfuß sein $ d Daumen ausnehmen $ lang als d ganz Körper diese Tier $ und zwischen dieselbe sein d zart Flatterhaut ausspannen $ $ 43. $ $	Die Finger der Vorderfüße sind , den Daumen ausgenommen , länger als der ganze Körper dieser Thiere ; und zwischen denselben ist die zarte Flatterhaut ausgespannt ( §. 43. ) .	25	25	ausspannen
$ es sein eine bekannt anatomisch Tatsache $ dass Muskel zu Bindgewebe entarten $ wenn d Teil $ zwischen welchen sie ausspannen sein $ unbeweglich werden $ $	» Es ist eine bekannte anatomische Thatsache , dass Muskeln zu Bindgewebe entarten , wenn die Theile , zwischen welchen sie ausgespannt sind , unbeweglich werden . «	21	21	ausspannen
d Finger d Vorderfuß sein $ d Daumen ausnehmen $ lang als d ganz Körper diese Tier $ und zwischen dieselbe sein d zart Flatterhaut ausspannen $ $ 43. $ $	Die Finger der Vorderfüße sind , den Daumen ausgenommen , länger als der ganze Körper dieser Thiere ; und zwischen denselben ist die zarte Flatterhaut ausgespannt ( §. 43. ) .	25	25	ausspannen
wo jede wollen d Welt mit seine Spann $ ausspannen $ in seine Formel Zwang d Kraft $ und Geist bannen $	Wo jeder will die Welt mit seiner Spann ' ausspannen , In seiner Formeln Zwang die Kräft ' und Geister bannen .	9	9	ausspannen
da sein er rasch zurückspringen $ haben d Seil ausspannen und sein mit d Frau herabsteigen $	Da sei er rasch zurückgesprungen , habe das Seil ausgespannt und sei mit den Frauen herabgestiegen .	9	9	ausspannen
O wie natürlich sein d Wunsch eine Mensch $ daß unsere Seele eine Erinnerung $ eine Zusammenhäng trügen in neu Zustand $ wenn d Leib ausspannen werden für immer $	O wie natürlich ist der Wunsch eines Menschen , daß unsre Seele eine Erinnerung , einen Zusammenhang trüge in neue Zustände , wenn der Leib ausgespannt wird für immer .	25	25	ausspannen
kommen $ o Christ $ kommen $ wir ausspannen $	Komm , o Christe , komm , uns auszuspannen !	8	8	ausspannen
Manasse und Joel sein schon absteigen $ d Pferd sein ausspannen und Thaddäus warten seine am Kutschersitz stehend $	Manasse und Joël waren schon abgestiegen , die Pferde waren ausgespannt und Thaddäus wartete seiner am Kutschersitze stehend .	10	10	ausspannen
hübsch Kochin werden man d Pferd ausspannen $ verdienstvoll Saucenkünstler werden in Lorbeer ersticken $ Pastetenbäcker und Rotisseur geben Gastrolle zu tausend Dollar d Abend $	Hübschen Köchinnen wird man die Pferde ausspannen ; verdienstvolle Saucenkünstler werden in Lorbeer ersticken ; Pastetenbäcker und Rôtisseurs geben Gastrollen zu tausend Dollars den Abend .	6	6	ausspannen
so nehmen alle eine gut Ende $ und wahrscheinlich werden d ander Tag d vielversprechend Fürst d Pferd ausspannen $	So nimmt alles ein gutes Ende , und wahrscheinlich wurden den andern Tag dem vielversprechenden Fürsten die Pferde ausgespannt .	18	18	ausspannen
mit d Arbeit d Fremdworterbuchs sein ich seit d Februar zu Ende $ aber $ aus diese Arbeitsjoch ausspannen $ haben ich mich sofort in eine schwer einspannen müssen $ die freilich auch andererseits mehr Reiz für ich haben $ wie ich du bei unsere Zusammensein bereits auseinandersetzen zu haben glauben $	Mit der Arbeit des Fremdwörterbuchs bin ich seit dem Februar zu Ende , aber – aus diesem Arbeitsjoch ausgespannt – habe ich mich sofort in ein schwereres einspannen müssen , das freilich auch anderseits mehr Reiz für mich hat , wie ich Dir bei unserm Zusammensein bereits auseinandergesetzt zu haben glaube .	18	18	ausspannen
denn fahren d Herr selbst $ so können er nur eine Diener neben sich am Bock mitnehmen $ unter Umstand $ z. B. wenn d Viererzug unterwegs ausspannen und abreiben werden sollen $ eine höchst bedenklich Sache $ und lassen er d Kutscher fahren $ so gehen er eine Platz für Gast oder Familienmitglied verlieren $	Denn fährt der Herr selbst , so kann er nur einen Diener neben sich am Bock mitnehmen ( unter Umständen — z. B. wenn der Viererzug unterwegs ausgespannt und abgerieben werden soll — eine höchst bedenkliche Sache ) und lässt er den Kutscher fahren , so geht ihm ein Platz für Gäste oder Familienmitglieder verloren .	27	27	ausspannen
es sein ganz ersichtlich d Krug $ auch eine Schild schimmern herüber $ aber d Pferd sein nicht ausspannen und fressen einfach aus eine Stehkrippe $	Es war ganz ersichtlich der Krug , auch ein Schild schimmerte herüber , aber die Pferde waren nicht ausgespannt und fraßen einfach aus einer Stehkrippe .	18	18	ausspannen
d Pferd werden dort ausspannen $ wo d Gefälle 1 $ 160 oder mehr betragen $ und in d angehängt hinten offen Karren hineinführen $ in welche es mit d beladen Kohlenwagen nunmehr herabfahren $ wie diese Wagen stehen bleiben und wegen d gering Fall d Bahn nicht mehr weiter können $ werden d Pferd aus d hinter Karren herausführen und vorn wieder einspannen $	Das Pferd wird dort ausgespannt , wo das Gefäll 1 : 160 oder mehr beträgt , und in den angehängten hinten offenen Karren hineingeführt , in welchem es mit den beladenen Kohlenwägen nunmehr herabfährt ; wie diese Wägen stehen bleiben und wegen des geringern Falles der Bahn nicht mehr weiter können , wird das Pferd aus dem hintern Karren herausgeführt und vorn wieder eingespannt .	4	4	ausspannen
diese sein um so notwendig $ als man sonst seine Zweck nur auf d sehr umständlich Weise erreichen können $ daß man d drehen ausspannen $ verwechseln und neuerdings einspannen $	Diese sind um so nothwendiger , als man sonst seinen Zweck nur auf die sehr umständliche Weise erreichen könnte , daß man die Drähte ausspannt , verwechselt und neuerdings einspannt .	24	24	ausspannen
daß d Deutsche ihr Fürst und Sängerin d Pferd ausspannen $ fällen ich nicht auf $	Daß die Deutschen ihren Fürsten und Sängerinnen die Pferde ausspannen , fällt mir nicht auf .	9	9	ausspannen
d lieb Mensch $ welche darauf sitzen $ steigen also herab $ ihr Pferd werden ausspannen und d Wagen $ so eine Art Kirebn $ werden $ d Rad d eine Seite auf d Weg ruhen $ d ander Seite von d Arme d Mann heben $ indes sie hart am Kanal sich hinter d Baum drängen und an sie halten $ vorbei schaffen $	Die lieben Menschen , welche darauf saßen , stiegen also herab , ihre Pferde wurden ausgespannt und der Wagen — so eine Art Kirebn — ward , die Räder der einen Seite auf dem Wege ruhend , die andere Seite von den Armen der Männer gehoben , indeß sie hart am Kanal sich hinter den Bäumen drängten und an sie hielten , vorbei geschaft .	15	15	ausspannen
es gehen so weit $ daß wenn d Pferd schon anspannen sein $ d Reisende bereits im Wagen sitzen $ und es kommen eine Offizier oder Beamte $ man d Pferd wieder ausspannen $ d Privaten sitzen lassen und d ander Herr expedieren $	Es geht so weit , daß wenn die Pferde schon angespannt sind , der Reisende bereits im Wagen sitzt , und es kommt ein Offizier oder Beamter , man die Pferde wieder ausspannt , den Privaten sitzen läßt und die andern Herren expedirt .	32	32	ausspannen
man mögen versuchen sein $ von nun an d Fuhrwerk d Venus d Taube ausspannen und Pony statt ihr vorlegen $	Man möchte versucht seyn , von nun an dem Fuhrwerke der Venus die Tauben auszuspannen und Ponys statt ihrer vorzulegen .	14	14	ausspannen
haben sie nicht gleich damit anfangen können $ die Herzog von Cambridge d Pferd ausspannen und als Vize-Schimmel seine Wagen zu ziehen $	Hätten sie nicht gleich damit anfangen können , dem Herzog von Cambridge die Pferde auszuspannen und als Vice-Schimmel seinen Wagen zu ziehen ?	14	14	ausspannen
ich bitten d Kammerrat $ ausspannen zu lassen $ und d Mittagsmahl bei ich einnehmen $	Ich bat den Kammerrath , ausspannen zu lassen , und das Mittagsmahl bei mir einzunehmen .	5	5	ausspannen
diese Winter haben ich eine Spinne in meine Zimmer $ wenn ich auf d Gitarre spielen $ kommen sie eilig herab in eine Netz $ was sie tief ausspannen haben $	Diesen Winter hatte ich eine Spinne in meinem Zimmer ; wenn ich auf der Guitarre spielte , kam sie eilig herab in ein Netz , was sie tiefer ausgespannt hatte .	28	28	ausspannen
er sein daher wie es seine Bestimmung erfordern $ auf eine mannigfaltig $ aber dabei doch sehr bestimmt $ eingeschränkt Weise beweglich $ und dienen vorzüglich d Zunge an ihr Wurzel gleichsam ausspannen zu erhalten $ und dadurch ihr Bewegung be- sondern in Beziehung aufs Schluck zu modifizieren $	Er ist daher wie es seine Bestimmung erfodert , auf eine mannichfaltige , aber dabey doch sehr bestimmte , eingeschränkte Weise beweglich , und dient vorzüglichst die Zunge an ihrer Wurzel gleichsam ausgespannt zu erhalten , und dadurch ihre Bewegung be- sondern in Beziehung aufs Schlucken zu modificiren .	32	32	ausspannen
Anspach können wir nicht schützen $ um Hannover brauchen wir nur d Arm ausspannen $ $	Anspach konnten wir nicht schützen ; um Hannover brauchen wir nur den Arm auszuspannen . “	13	13	ausspannen
d Absolutismus haben seine Netz bis in d Tierwelt hinab ausspannen $	Der Absolutismus hat seine Netze bis in die Thierwelt hinab ausgespannt .	10	10	ausspannen
