sentence_lemma	sentence_token	target_index	original_word
werden aber dennoch von diese willkürlich Verbindung einiges hinübernehmen in d wahr Schöpfung d Schönheit $ wie Kentaur $ d Gefolge d Bacchus $ Engel $ Teufel $ Gespenst $ Wunder alle Art $ so sein wohl zu bedenken $ erstens $ daß diese Geschöpf zu d Stoff gehören $ welche d künstlerisch Phantasie von d Volksglauben überkommen $ welche in diese Richtung noch nicht wahrhaft ästhetisch $ sondern in d unreif Weise d Einbildungskraft dichten $ Stoff $ welche d Phantasie nun hinnehmen $ wie Objekt d Naturschönheit $ so aber $ daß sie sich tätig erweisen $ d wuchernd Übermaß zu beschneiden $ d unstet Flucht zum Stehen zu bringen $ d Wildfremde mehr und mehr zu vermenschlichen $	Wird aber dennoch von diesen willkührlichen Verbindungen Einiges hinübergenommen in die wahre Schöpfung der Schönheit , wie Centauren , das Gefolge des Bacchus , Engel , Teufel , Gespenster , Wunder aller Art , so ist wohl zu bedenken : erstens , daß diese Geschöpfe zu den Stoffen gehören , welche die künstlerische Phantasie von dem Volksglauben überkommt , welcher in dieser Richtung noch nicht wahrhaft ästhetisch , sondern in der unreifen Weise der Einbildungskraft gedichtet : Stoffe , welche die Phantasie nun hinnimmt , wie Objecte der Naturschönheit , so aber , daß sie sich thätig erweist , das wuchernde Uebermaaß zu beschneiden , die unstete Flucht zum Stehen zu bringen , das Wildfremde mehr und mehr zu vermenschlichen .	88	Naturschnheit
desgleichen Herder $ die d Naturschönheit betonen $ und Goethe $ die d Kunstschönheit obenan setzen $	Desgleichen Herder , der die Naturschönheit betonte , und Goethe , der die Kunstschönheit obenan setzte .	5	Naturschnheit
wenn man Naturschönheit recht lebhaft empfinden $ so mögen man Landschaft von verschieden Charakter gar nicht vergleichen $ man werden fürchten $ sich selbst im Genuß zu stören $	Wenn man Naturschönheiten recht lebhaft empfindet , so mag man Landschaften von verschiedenem Charakter gar nicht vergleichen ; man würde fürchten , sich selbst im Genuß zu stören .	2	Naturschnheit
hieraus ergeben sich $ was Künstler gegen diese Naturschönheit einwenden $ d gerade Fall bieten sie zu wenig Anhaltepunkt für malerisch Unterbrechung $ $ d Weichheit in d sukzessiv Bewegung d Masse verwandeln sich auf d Leinwand in steif Stillstand $ und weder d Glanzlicht d Wasser noch d Zauberschimmer d Regenbogen lassen sich im Gemälde so wiedergeben $ daß sie ästhetisch schön und durchsichtig erscheinen $	Hieraus ergiebt sich , was Künstler gegen diese Naturschönheit einwenden ; der gerade Fall bietet ihnen zu wenig Anhaltepunkte für malerische Unterbrechungen , — die Weichheit in der successiven Bewegung der Massen verwandelt sich auf der Leinwand in steifen Stillstand , und weder das Glanzlicht des Wassers noch die Zauberschimmer der Regenbogen lassen sich im Gemälde so wiedergeben , daß sie ästhetisch schön und durchsichtig erscheinen .	8	Naturschnheit
wer sich in d Frage über d Gewicht d Inhalt im Schöne so oder so entscheiden haben $ d haben sich in d ander über d Verhältnis d Naturschönheit zur Kunst noch keineswegs entscheiden $	Wer sich in der Frage über das Gewicht des Inhalts im Schönen so oder so entschieden hat , der hat sich in der andern über das Verhältniß der Naturschönheit zur Kunst noch keineswegs entschieden .	28	Naturschnheit
in Wahrheit sein demnach d Subjekt d Schöpfer d Schöne und d gesamt Naturschönheit verhalten sich zu diese Schöpfung als Objekt in d Sinn d Stoff eine Tätigkeit $ wodurch es in d $ 233 gefordert Bestimmung eintreten $	In Wahrheit ist demnach das Subject der Schöpfer des Schönen und die gesammte Naturschönheit verhält sich zu dieser Schöpfung als Object in dem Sinne des Stoffs einer Thätigkeit , wodurch es in die § 233 geforderte Bestimmung eintritt .	13	Naturschnheit
jetzt zeigen sich $ daß d Zuschauer d unorganisch Natur etwas leihen müssen $ was sie nicht haben $ dann werden sich zeigen $ daß außer diese Leihe noch etwas ganz andere geschehen müssen $ um ihr Mangel so wie d Mangel alle Naturschönheit zu tilgen und sie wahrhaft in d Schöne zu erheben $	Jetzt zeigt sich , daß der Zuschauer der unorganischen Natur etwas leihen muß , was sie nicht hat ; dann wird sich zeigen , daß außer diesem Leihen noch etwas ganz Anderes geschehen muß , um ihre Mängel so wie die Mängel aller Naturschönheit zu tilgen und sie wahrhaft in das Schöne zu erheben .	43	Naturschnheit
nicht bloß als dichterisch Bewunderung d Naturschönheit $ sondern genau in diese Umgebung finden wir d Gestirndienst bei d Ägypter $ mit eine d Anschein nach roh Tierdienst verweben $	Nicht blos als dichterische Bewundrung der Naturschönheit , sondern genau in dieser Umgebung finden wir den Gestirndienst bei den Aegyptern , mit einem dem Anschein nach rohen Thierdienst verwebt .	6	Naturschnheit
ziehen man nämlich nicht auf diese Punkt eine gegeben Objekt mit d voll $ ergreifend $ d Subjekt hinnehmend Wirkung d Naturschönheit heraus aus d breit Maß d Objekt $ so werden man nie d Akt d Zusammenschmelzung und Ineinsbildung finden können $ die wir fordern $	Zieht man nämlich nicht auf diesem Punkte ein gegebenes Object mit der vollen , ergreifenden , das Subject hinnehmenden Wirkung der Naturschönheit heraus aus der breiten Masse der Objecte , so wird man nie den Act der Zusammenschmelzung und Ineinsbildung finden können , den wir fordern .	21	Naturschnheit
sie leben vom Kunstgenuß d Naturschönheit $ aber ich bringen sie mit d Künstlerfahrt noch dahin $ daß ich aus Hunger und Durst einmal auf ihr Farbenkastl eine wütend Angriff machen und zum Frühstück alle $ supplied>i< $ supplied $ ihr sogenannt englisch Honigfarbe verschlucken $	Sie leben vom Kunstgenuß der Naturschönheiten ; aber mich bringen Sie mit der Künstlerfahrt noch dahin , daß ich aus Hunger und Durst einmal auf Jhr Farbenkastl einen wüthenden Angriff mach’ und zum Frühstück alle < supplied>i< / supplied > hre sogenannten englischen Honigfarben verschluck’ .	5	Naturschnheit
so können $ um d zweit Bedingung zu erwähnen $ Vorrat oder Mangel an eine gewiß Gattung von Naturschönheit $ z. B. Modell $ auf d ganz Konzeption und Komposition fördern $ hemmen $ in eine andere als d zuerst beabsichtigt Bett leiten einwirken $ so können d Art eine gegeben Material schon im Anfang d Entwurf d Richtung bestimmen $ klar aber sein $ daß $ unbeschadet d fortdauernd gleichzeitig Einwirken alle drei Bedingung $ doch d erst $ d Stellung zum Publikum $ gerade bei d geistig Teil d Arbeit $ d erst Wurf und d Komposition $ ganz wesentlich bedingen im fördernd oder hemmend Sinn sich geltend machen $ daß also hier d Ort sein $ wo diese Seite darstellen werden müssen $	So kann , um die zweite Bedingung zu erwähnen , Vorrath oder Mangel an einer gewissen Gattung von Naturschönheit ( z. B. Modellen ) auf die ganze Conception und Composition fördernd , hemmend , in ein anderes als das zuerst beabsichtigte Bett leitend einwirken , so kann die Art eines gegebenen Materials schon im Anfange des Entwurfs die Richtung bestimmen ; klar aber ist , daß , unbeschadet des fortdauernd gleichzeitigen Einwirkens aller drei Bedingungen , doch die erste , die Stellung zum Publikum , gerade bei dem geistigsten Theile der Arbeit , dem ersten Wurf und der Composition , ganz wesentlich bedingend im fördernden oder hemmenden Sinne sich geltend macht , daß also hier der Ort ist , wo diese Seite dargestellt werden muß .	18	Naturschnheit
mit d Name Neapel sein d Begriff sinnbestrickend Naturschönheit verbinden $	Mit dem Namen Neapel ist der Begriff sinnbestrickender Naturschönheit verbunden .	8	Naturschnheit
d Naturschönheit sein daher keineswegs Vorlage d Kunst im Sinn d bloß Ausgangspunkt und Stoff $ wie wir diese Wort verstehen $ sondern sie sein wirklich $ Vorbild $ Muster oder Endeziel $ dieselbe und d künstlerisch Genius streben sie nach $ weil er sich $ wesentlich zugleich eine noch hoch stehend $ aber ander Sphäre angehörend und deshalb auf d Kunst nicht unmittelbar zu übertragend Schönheit bewußt sein $ $ S. 427 $ $	Die Naturschönheit ist daher keineswegs Vorlage der Kunst im Sinne des bloßen Ausgangspunkts und Stoffs , wie wir dieß Wort verstehen , sondern sie ist wirkliches „ Vorbild , Muster oder Endziel “ derselben und der künstlerische Genius strebt ihr nach , weil er sich „ wesentlich zugleich einer noch höher stehenden , aber andern Sphären angehörenden und deßhalb auf die Kunst nicht unmittelbar zu übertragenden Schönheit bewußt ist “ ( S. 427 ) .	1	Naturschnheit
am 1. und 2. November sehen wir von Zeit zu Zeit d Festland oder klein Inselchen $ $ alle flach und sandig $ ohne d gering Naturschönheit $	Am 1. und 2. November sahen wir von Zeit zu Zeit das Festland oder kleine Inselchen , — alles flach und sandig , ohne die geringste Naturschönheit .	26	Naturschnheit
d Gegend Griechenland $ die ich bisher sehen $ sein weder sehr reich an Naturschönheit $ noch gut kultivieren $ noch stark bevölkern $	Die Gegenden Griechenlands , die ich bisher gesehen , waren weder sehr reich an Naturschönheiten , noch gut cultivirt , noch stark bevölkert .	14	Naturschnheit
ebenso wenn d Geheimnis d Naturschönheit diese sein $ daß sie schön sein $ ohne daß doch d Naturkraft mit Wissen und Willen auf Schönheit arbeiten $ so sein nichts zur Erklärung sagen $ wenn man diese Erscheinung auf eine Schöpfer als sein Werk hinüberschieben $ es sein dasselbe $ wie dort $ es helfen d Natur gar nichts $ wenn sie eine vorbildend Spiegel haben $ sie sein und bleiben auf sich selbst angeweisen $	Ebenso wenn das Geheimniß der Naturschönheit dieß ist , daß sie schön ist , ohne daß doch die Naturkräfte mit Wissen und Willen auf Schönheit arbeiten , so ist nichts zur Erklärung gesagt , wenn man diese Erscheinung auf einen Schöpfer als sein Werk hinüberschiebt , es ist dasselbe , wie dort , es hilft der Natur gar nichts , wenn sie einen vorbildenden Spiegel hat , sie ist und bleibt auf sich selbst angewiesen .	5	Naturschnheit
hier werden sich zeigen $ was alle d System verlieren gehen $ wenn d Rätsel schon im erst Teil lösen $ wenn nicht vielmehr d zweit d Naturschönheit zuerst in ihr voll Schein und ihr Breite darstellen und dann erst in d Phantasie aufheben werden $	Hier wird sich zeigen , was Alles dem System verloren ginge , wenn das Räthsel schon im ersten Theile gelöst , wenn nicht vielmehr der zweite die Naturschönheit zuerst in ihrem vollen Scheine und ihrer Breite darstellen und dann erst in die Phantasie aufheben würde .	27	Naturschnheit
d Reichhaltigkeit d Bild d hinter d Ort ansteigend Bergterrasse mit eine groß Zahl von niedlich Tempelbau und ausgedehnt Friedhof entschädigen jedoch d Auge d Beschauer für d unansehnlich Anblick d Stadt umsomehr $ als d Friedhof durch d sorgsam Pflege $ welche sie von d für Naturschönheit begeistert Japaner zuteil werden $ d Unheimliche ihr Bestimmung ganz vergessen lassen $	Die Reichhaltigkeit des Bildes der hinter dem Orte ansteigenden Bergterrassen mit einer grossen Zahl von niedlichen Tempelbauten und ausgedehnten Friedhöfen entschädigt jedoch das Auge des Beschauers für den unansehnlichen Anblick der Stadt umsomehr , als die Friedhöfe durch die sorgsame Pflege , welche ihnen von den für Naturschönheiten begeisterten Japanern zutheil wird , das Unheimliche ihrer Bestimmung ganz vergessen lassen .	47	Naturschnheit
daß nun d Naturschönheit als eine schlechthin $ so scheinen es wenigstens vorerst $ vorgefinden $ unmittelbar und in d doppelt Sinn d $ $ objektiv Form d real Existenz d Schöne zuerst zu setzen sein $ sollen selbst von diejenige zugeben sein $ welche d Welt aus d Theismus konstruieren $ denn d Wendung stehen sie immer noch frei $ daß d göttlich Verstand und Wille beschließen haben $ d geistig Schöpfung d natürlich zur Voraussetzung zu geben $ und ebenso $ in d Sphäre d Schönheit $ d menschlich Künstlergeist d Naturschönheit als seine Vorlage voranschicken $	Daß nun die Naturschönheit als eine schlechthin ( so scheint es wenigstens vorerst ) vorgefundene , unmittelbare und in dem doppelten Sinn des § . objective Form der realen Existenz des Schönen zuerst zu setzen sei , sollte selbst von denjenigen zugegeben sein , welche die Welt aus dem Theismus construiren ; denn die Wendung steht ihnen immer noch frei , daß der göttliche Verstand und Wille beschloßen habe , der geistigen Schöpfung die natürliche zur Voraussetzung zu geben , und ebenso , in der Sphäre der Schönheit , dem menschlichen Künstlergeiste die Naturschönheit als seine Vorlage voranzuschicken .	3	Naturschnheit
sie schauen d Naturschönheit $ sie können diese nicht $ wenn sie nicht auch d Gewöhnliche mit hell Sinnen fassen $ denn sie unterscheiden jene von diese $	Sie schaut die Naturschönheit ; sie könnte dieß nicht , wenn sie nicht auch das Gewöhnliche mit hellen Sinnen faßte , denn sie unterscheidet jene von diesem .	3	Naturschnheit
es werden sich seine Ort allerdings zeigen $ daß wir überall in d Naturschöne d rein Schönheit erst hineinschauen $ eine ausdrücklich und selbständig Gegenstand d Untersuchung werden diese aber erst da $ wo d Mangel alle Naturschönheit zur Sprache kommen $	Es wird sich seines Orts allerdings zeigen , daß wir überall in das Naturschöne die reine Schönheit erst hineinschauen ; ein ausdrücklicher und selbständiger Gegenstand der Untersuchung wird dieß aber erst da , wo die Mängel aller Naturschönheit zur Sprache kommen .	37	Naturschnheit
beide Welt treten zweimal auf $ als Naturschönheit $ dann als ideal umgebildet Schönheit $	Beide Welten treten zweimal auf , als Naturschönheit , dann als ideal umgebildete Schönheit .	7	Naturschnheit
allein die haben mit d Gegensatz $ die d Idee d Schönheit als solch in zwei Hauptgebiet $ Naturschönheit und Ideal teilen $ noch gar nichts zu schaffen $	Allein das hat mit dem Gegensatz , der die Idee der Schönheit als solche in zwei Hauptgebiete , Naturschönheit und Ideal theilt , noch gar nichts zu schaffen .	18	Naturschnheit
nur Chr. H. Weiße machen Ernst aus d Logik d Transzendenz und stellen demgemäß d ganz System d Ästhetik auf d Kopf $ indem er d Naturschönheit unter d Name $ d Genius in objektiv Gestalt $ an d Schluß d Ganze setzen $	Nur Chr. H. Weiße macht Ernst aus der Logik der Transcendenz und stellt demgemäß das ganze System der Aesthetik auf den Kopf , indem er die Naturschönheit unter dem Namen „ der Genius in objectiver Gestalt “ an den Schluß des Ganzen setzt .	26	Naturschnheit
d Naturschönheit diese Insel übertreffen bei weit jen auf Bombay $	Die Naturschönheiten dieser Insel übertreffen bei weitem jene auf Bombay .	1	Naturschnheit
d Naturschönheit erstrecken sich über d ganz Welt und d Ideal ebenfalls $	Die Naturschönheit erstreckt sich über die ganze Welt und das Ideal ebenfalls .	1	Naturschnheit
solch Pilgerfahrt entsprechen überdies d Neigung d japanisch Volk zur Beschauung d Naturschönheit $ für welche dasselbe $ wie bekannt $ in hoch Grad Verständnis und Empfänglichkeit zeigen $	Solche Pilgerfahrten entsprachen überdiess den Neigungen des japanischen Volkes zur Beschauung der Naturschönheiten , für welche dasselbe , wie bekannt , in hohem Grade Verständniss und Empfänglichkeit zeigt .	12	Naturschnheit
$ es sein eine sonderbar Anblick $ voll unheimlich Naturschönheit $ d Klippe liegen teils unter Wasser $ teils berühren sie d Oberfläche oder steigen zackig und zerreissen bis zu vierzig Fuß Höhe empor $ eine furchtbar Brandung umbrausen d schwarz Gerippe $ Tausend von Seevogel flattern rastlos umher und tauchen fischend in d Milchweiße Schaum $ die zwischen d Felsen kochen $	— Es war ein sonderbarer Anblick , voll unheimlicher Naturschönheit : die Klippen liegen theils unter Wasser , theils berühren sie die Oberfläche oder steigen zackig und zerrissen bis zu vierzig Fuss Höhe empor ; eine furchtbare Brandung umbraust die schwarzen Gerippe , Tausende von Seevögeln flattern rastlos umher und tauchen fischend in den milchweissen Schaum , der zwischen den Felsen kocht .	9	Naturschnheit
d Naturschönheit Cuba zeichnen sich durch ihr Lieblichkeit und Mannigfaltigkeit aus $	Die Naturschönheiten Cubas zeichnen sich durch ihre Lieblichkeit und Mannigfaltigkeit aus .	1	Naturschnheit
nah werden d Vorzug d Naturschönheit vor d Kunstschönheit in ihr Lebendigkeit setzen $	Näher wird der Vorzug der Naturschönheit vor der Kunstschönheit in ihre Lebendigkeit gesetzt .	5	Naturschnheit
$ wenn man eine Herde Giraffe $ $ sagen Gordon Cumming $ $ in eine Hain d malerisch und sonnenschirmförmig Mimose zerstreuen sehen $ welche ihr heimisch Ebene schmücken und an die letzte Zweig sie in Folge ihr gewaltig Höhe nagen können $ müssen man wirklich nicht viel Sinn für Naturschönheit haben $ wollen man d Anblick nicht überaus anziehend finden $ $	„ Wenn man eine Herde Girafen , ‟ sagt Gordon Cumming , „ in einem Hain der malerischen und sonnenschirmförmigen Mimosen zerstreut sieht , welche ihre heimischen Ebenen schmücken und an deren letzten Zweigen sie in Folge ihrer gewaltigen Höhe nagen können , müßte man wirklich nicht viel Sinn für Naturschönheiten haben , wollte man den Anblick nicht überaus anziehend finden . ‟	50	Naturschnheit
1. wir haben hier eine Verhältnis wie in $ 346. Ägypten geben im Abschnitt von d Naturschönheit gering Stoff $ d Semit reichen $ im Abschnitt von d Phantasie werden es sich umgekehrt verhalten $ denn Ägypten haben eine reich Mythologie $ auch seine real Stoff $ so arm sie sein $ haben es produktiv selbst benützen $ d Semit dagegen haben handeln $ aber eine arm Mythologie und ebenso arm künstlerisch Phantasie entwickeln $	1. Wir haben hier ein Verhältniß wie in §. 346. Aegypten gibt im Abschnitt von der Naturschönheit geringen Stoff , die Semiten reichen ; im Abschnitte von der Phantasie wird es sich umgekehrt verhalten , denn Aegypten hat eine reichere Mythologie , auch seine realen Stoffe , so arm sie sind , hat es productiv selbst benützt , die Semiten dagegen haben gehandelt , aber eine arme Mythologie und ebenso arme künstlerische Phantasie entwickelt .	16	Naturschnheit
meine Seele erglühen gleich d d Mann vom hold und erhaben Zauber d Naturschönheit $ ich fühlen wie er d Schmerz um d Vaterland $ wenn es bedrohen werden $ mein Herz schlagen wie d seine $ wo es sich um d hoch Gut d Menschheit handeln $ um Liebe $ Schönheit und Freiheit $ um Fortschritt im Staat und in d Wissenschaft $	Meine Seele erglüht gleich der des Mannes vom holden und erhabenen Zauber der Naturschönheit , ich fühle wie er den Schmerz um das Vaterland , wenn es bedroht wird , mein Herz schlägt wie das seine , wo es sich um die höchsten Güter der Menschheit handelt : um Liebe , Schönheit und Freiheit , um Fortschritt im Staat und in der Wissenschaft .	13	Naturschnheit
nein $ denn d Gegensatz d Naturschönheit und d aus d Geist hervorgebringt Schönheit $ die im Verlauf auftreten werden $ sein $ wie sich zeigen werden $ eine ganz andere als d Gegensatz d natürlich und geistig Welt überhaupt $ in d Lehre vom Naturschöne müssen auch d geistig Welt darstellen werden $ wie sie vergleichen mit d Kunst noch bloß Natur sein $ und somit sein auch d Übergang d Metaphysik d Schöne in d Lehre vom Naturschöne eine ganz ander $ als d Übergang d Metaphysik in d Naturphilosophie $	Nein ; denn der Gegensatz der Naturschönheit und der aus dem Geiste hervorgebrachten Schönheit , der im Verlaufe auftreten wird , ist , wie sich zeigen wird , ein ganz anderer als der Gegensatz der natürlichen und geistigen Welt überhaupt ; in der Lehre vom Naturschönen muß auch die geistige Welt dargestellt werden , wie sie verglichen mit der Kunst noch blose Natur ist , und somit ist auch der Uebergang der Metaphysik des Schönen in die Lehre vom Naturschönen ein ganz anderer , als der Uebergang der Metaphysik in die Naturphilosophie .	6	Naturschnheit
Stoff aber zu werden sein sie bestimmen $ weil sie allerdings $ obwohl subjektiv Produkt $ d Mangel d Naturschönheit haben $	Stoff aber zu werden ist sie bestimmt , weil sie allerdings , obwohl subjectives Product , die Mängel der Naturschönheit hat .	19	Naturschnheit
ich suchen gleich d schön Dame in eine Gespräch zu verflechten $ denn Naturschönheit genießen man erst recht $ wenn man sich auf d Stelle darüber aussprechen können $	Ich suchte gleich die schöne Dame in ein Gespräch zu verflechten ; denn Naturschönheiten genießt man erst recht , wenn man sich auf der Stelle darüber aussprechen kann .	13	Naturschnheit
dabei fällen d erst Abschnitt d zweit Teil $ d Lehre von d Naturschönheit $ sogleich weg $	Dabei fällt der erste Abschnitt des zweiten Theils , die Lehre von der Naturschönheit , sogleich weg .	13	Naturschnheit
ich wollen $ er haben ich außer seine Figur auch seine unermeßlich Fähigkeit $ für Naturschönheit schwärmen zu können $ vererben $	Ich wollte , er hätte mir außer seiner Figur auch seine unermeßliche Fähigkeit , für Naturschönheit schwärmen zu können , vererbt .	15	Naturschnheit
wer $ empfänglich für d Naturschönheit von berg- $ fluß- und Waldgegend $ d heiß Zone selbst durchwandern sein $ wer Üppigkeit und Mannigfaltigkeit d Vegetation nicht etwa bloß an d bebaut Küste $ sondern am Abhang d schneebedeckt Anden $ d Himalaja und d Mysorischen Nilgherry-Gebirges $ oder in d Urwald d Flußnetz zwischen d Orinoco und Amazonenstrom sehen haben $ d allein können fühlen $ welch eine unabsehbar Feld d Landschaftmalerei zwischen d Wendekreis beide Kontinent oder in d Inselwelt von Sumatra $ Borneo und d Philippinen zu eröffnen sein $ wie die $ was man bisher geistreich und trefflich leisten $ nicht mit d Größe d Naturschatz vergleichen werden können $ die einst noch d Kunst sich zu bemächtigen vermögen $	Wer , empfänglich für die Naturschönheit von Berg- , Fluß- und Waldgegenden , die heiße Zone selbst durchwandert ist , wer Ueppigkeit und Mannigfaltigkeit der Vegetation nicht etwa bloß an den bebauten Küsten , sondern am Abhange der schneebedeckten Andes , des Himalaya und des mysorischen Nilgherry-Gebirges , oder in den Urwäldern des Flußnetzes zwischen dem Orinoco und Amazonenstrom gesehen hat ; der allein kann fühlen , welch ein unabsehbares Feld der Landschaftmalerei zwischen den Wendekreisen beider Continente oder in der Inselwelt von Sumatra , Borneo und der Philippinen zu eröffnen ist , wie das , was man bisher geistreiches und treffliches geleistet , nicht mit der Größe der Naturschätze verglichen werden kann , deren einst noch die Kunst sich zu bemächtigen vermag .	5	Naturschnheit
unsere Gang bestätigen sich auch hier als d recht $ die diese Antinomie lösen $ wir schicken d Naturschönheit voraus $ steigen erst von da zur Phantasie auf $ stellen d Zufall d Ergreifenwerden von eine naturschön Objekt auf d Übergang $ fangen daher nicht mit d Begriff d Autonomie d Phantasie an $ schließen d Wählen $ an welchem Rösche noch halten $ aus und lassen d Autonomie als Umgestaltung d in d Subjekt eingegehen Stoff erst werden $	Unser Gang bestätigt sich auch hier als der rechte , der diese Antinomie löst ; wir schickten die Naturschönheit voraus , stiegen erst von da zur Phantasie auf , stellten den Zufall des Ergriffenwerdens von einem naturschönen Objecte auf den Uebergang , fiengen daher nicht mit dem Begriffe der Autonomie der Phantasie an , schlossen das Wählen , an welchem Rötscher noch hält , aus und ließen die Autonomie als Umgestaltung des in das Subject eingegangenen Stoffes erst werden .	18	Naturschnheit
d Anstalt müssen dabei in eine gesund $ und wo möglich an Naturschönheit reich Gegend liegen $ vielleicht am gut in unmittelbar Nähe eine klein Stadtchen $ aus welche sie ihr Bedürfnis bequem beziehen $ mit die Bewohner sie leicht einige Verkehr unterhalten können $ sehr groß Stadt brauchen indessen gleichfalls Anstalten in ihr Nähe $ und solch haben d Vorteil $ viel frisch Fall zu bekommen $ unter keine Umstand aber sollen eine Anstalt innerhalb d Mauer eine Stadt errichten werden $	Die Anstalt muss dabei in einer gesunden , und wo möglich an Naturschönheiten reichen Gegend liegen , vielleicht am besten in unmittelbarer Nähe eines kleinen Städtchens , aus welchem sie ihre Bedürfnisse bequem beziehen , mit dessen Bewohnern sie leicht einigen Verkehr unterhalten kann ; sehr grosse Städte brauchen indessen gleichfalls Anstalten in ihrer Nähe , und solche haben den Vortheil , viele frische Fälle zu bekommen ; unter keinen Umständen aber soll eine Anstalt innerhalb der Mauern einer Stadt errichtet werden .	12	Naturschnheit
diese Studie bilden d Erfahrungsstoff für d mimisch Kunst $ d Naturschönheit geben auch hier d Vorlage $ die vorausgehen müssen $ niemand können und dürfen d Kunst d Mimik abstrakt aus d Phantasie spinnen $	Diese Studien bilden den Erfahrungsstoff für die mimische Kunst ; die Naturschönheit gibt auch hier die Vorlage , die vorausgehen muß , Niemand kann und darf die Kunst der Mimik abstract aus der Phantasie spinnen .	11	Naturschnheit
Rüge sagen $ d Komische sein nicht selbst d Ideal $ nur d erst Finden $ d Erfinden d Schönheit $ ebenda $ $ aber d Komische sein so wenig als d Erhabene $ Vergl. $ 82 $ Anm. $ eine Form d sich erst erzeugend Schönheit $ es sein eine Form d Schöne und samt d einfach Schöne und d Erhabene werden es auftreten zuerst in d unmittelbar Weise d Naturschönheit $ dann wahrhaft im Ideal $	Ruge sagt , das Komische sey nicht selbst das Ideal , nur das erste Finden , das Erfinden der Schönheit ( ebenda ) ; aber das Komische ist so wenig als das Erhabene ( vergl. §. 82 , Anm. ) eine Form der sich erst erzeugenden Schönheit , es ist eine Form des Schönen und sammt dem einfach Schönen und dem Erhabenen wird es auftreten zuerst in der unmittelbaren Weise der Naturschönheit , dann wahrhaft im Ideal .	71	Naturschnheit
während also nach jede Begriff eine richtig Ordnung $ nachdem d abstrakt Begriff d Schöne darstellen sein $ zuerst d Naturschönheit $ dann d Genius $ zuletzt die Werk $ d Kunst $ stehen müssen $ stehen zuerst d Werk $ dann d Meister d Werk $ dann d Vorlage und Stoffwelt $ von welche d Meister ausgehen $	Während also nach jedem Begriffe einer richtigen Ordnung , nachdem der abstracte Begriff des Schönen dargestellt ist , zuerst die Naturschönheit , dann der Genius , zuletzt dessen Werk , die Kunst , stehen müßte , steht zuerst das Werk , dann der Meister des Werks , dann die Vorlage und Stoffwelt , von welcher der Meister ausgeht .	20	Naturschnheit
er sein nicht Material $ passiv $ formlos Stoff wie d Klang $ er sein aber auch nicht eine roh und dumpf $ widerspenstig $ sondern bereits eine frei $ seelenvoll $ in Rhythmus anklingend $ und so scheinen er denn in d Sinn Stoff zu sein $ wie es d übrig Naturschönheit für d Kunst sein $ nämlich Vorlage $ Vorbild $	Er ist nicht Material , passiver , formloser Stoff wie der Klang , er ist aber auch nicht eine rohe und dumpfe , widerspenstige , sondern bereits eine freiere , seelenvollere , in Rhythmus anklingende , und so scheint er denn in dem Sinne Stoff zu sein , wie es die übrige Naturschönheit für die Kunst ist , nämlich Vorlage , Vorbild .	52	Naturschnheit
und in d Tat geben es keine bezaubernd Flecken Erde $ so reich an Naturschönheit und originell bunt Treiben $ als d Seebad Helgoland $ die mit voll Rechte zu eine Sammelplatz vergnügt Müßiggänger aus alle Weltteil $ eine modern Babylon werden $	Und in der That gibt es keinen bezaubernderen Flecken Erde , so reich an Naturschönheiten und originellem bunten Treiben , als das Seebad Helgoland , das mit vollem Rechte zu einem Sammelplatz vergnügter Müssiggänger aus allen Welttheilen , ein modernes Babylon wurde .	14	Naturschnheit
