sentence_lemma	sentence_token	index_lemma	index_token	lemma
$ d Gansdarm sein leer ausgehen $ wenigstens ohne Strafe $ wie es vielleicht manche erwarten haben $ denn d Polizei-Präsidium sein d Ansicht $ daß er gegen eine Verhaftete $ die er tätlich Widerstand leisten und er insultieren $ d Anwendung seine Gewalt zugestehen haben $ also eine Vergehen von seine Seite nicht vorliegen $ $ erwidern d Kriminalrat wohlgefällig $ ganz wie ich d Sache von vornherein betrachtet $	„ Der Gensd'arme ist leer ausgegangen , wenigstens ohne Strafe , wie es vielleicht Manche erwartet hatten ; denn das Polizei-Präsidium war der Ansicht , daß ihm gegen einen Verhafteten , der ihm thätlichen Widerstand leistete und ihn insultirte , die Anwendung seiner Gewalt zugestanden habe , also ein Vergehen von seiner Seite nicht vorliege , “ erwiderte der Kriminalrath wohlgefällig , ganz wie ich die Sache von vornherein betrachtete .	54	54	vorliegen
d Fassung $ welche gegenwärtig vorliegen $ sein d viert $ und es stehen dahin $ ob sie alle Ausstellung beseitigen und als eine gelingen zu betrachten sein $	Die Fassung , welche gegenwärtig vorliege , sei die vierte , und es stehe dahin , ob sie alle Ausstellungen beseitige und als eine gelungene zu betrachten sei .	5	5	vorliegen
Lex Sal. $ Hessel $ 98. finden er d Tod $ so werden gemäß Lex Sal. 41 $ 2 Mord vorliegen und eine Buße von 600 Solidus verwirken sein $	Lex Sal. ( Hessels ) 98. Fände er den Tod , so würde gemäss Lex Sal. 41 , 2 Mord vorliegen und eine Busse von 600 Solidi verwirkt sein .	20	20	vorliegen
aus d Übereinstimmung jung Quelle lassen sich mit Sicherheit erschließen $ dass es uralt Rechtssitte sein $ d handhaft Dieb d gestehlen Sache auf d Rücken zu binden oder um d Hals zu hängen $ Bussfällig machen sich $ wer eine Unschuldige binden $ ebenso diejenige $ die eine Verbrecher binden und nachträglich freilassen $ falls eine Untat vorliegen $ bei die d Taidigung $ d. h. d außergerichtlich Abfindung d Missetäter mit d Verletzte $ ausschließen sein $	Aus der Übereinstimmung jüngerer Quellen lässt sich mit Sicherheit erschliessen , dass es uralte Rechtssitte war , dem handhaften Diebe die gestohlene Sache auf den Rücken zu binden oder um den Hals zu hängen . Bussfällig macht sich , wer einen Unschuldigen bindet , ebenso derjenige , der einen Verbrecher bindet und nachträglich freilässt , falls eine Unthat vorliegt , bei der die Taidigung , d. h. die aussergerichtliche Abfindung des Missethäters mit dem Verletzten , ausgeschlossen ist .	58	58	vorliegen
erst durch d Arbeit von Joseph Karabacek und Julius Wiesner sein nämlich voll Klarheit in diese Sache kommen $ und zwar mit d Ergebnis $ dass hier eine d interessant Kapitel zu d Erkenntnis germanisch Eigenart vorliegen $	Erst durch die Arbeiten von Joseph Karabacek und Julius Wiesner ist nämlich volle Klarheit in diese Sache gekommen , und zwar mit dem Ergebnis , dass hier eines der interessantesten Kapitel zu der Erkenntnis germanischer Eigenart vorliegt .	36	36	vorliegen
3 $ in d barberinischen Bibliothek zu Rom werden fünf lose Pergamentstreifen aufbewahren $ als Denkmal eine hochmittelalterlich Kirchengebrauch $ nach welche d Gebet und Formel d Priester $ d Bild auf d herabhängend Teil d Blatt d Volk vorliegen $ wovon auch zu Pisa $ im Dom $ Beispiel vorhanden sein $	3 ) In der barberinischen Bibliothek zu Rom werden fünf lose Pergamentstreifen aufbewahrt , als Denkmal eines hochmittelalterlichen Kirchengebrauches , nach welchem die Gebete und Formeln dem Priester , die Bilder auf dem herabhangenden Theile des Blattes dem Volke vorlagen , wovon auch zu Pisa , im Dome , Beyspiele vorhanden sind .	39	39	vorliegen
d Auftreten eine jede wahr Konkurrenz haben demnach zur Folge $ dass nicht nur d gesamt verfügbar Quantität eine Ware tatsächlich zur Veräußerung gelangen $ sondern auch d weit viel wichtig Erfolg $ dass sie diese letztere noch überdies bedeutend steigern $ solcherart $ wenn anders nicht eine natürlich Beschränkung d Produktionsmittel vorliegen $ immer mehr und mehr Gesellschaftskreis bei sinkend Preis zur Konsumtion d Artikel gelangen und d Versorgung d Gesellschaft überhaupt eine immer vollständig werden $	Das Auftreten einer jeden wahren Concurrenz hat demnach zur Folge , dass nicht nur die gesammte verfügbare Quantität einer Waare thatsächlich zur Veräusserung gelangt , sondern auch den weitern viel wichtigeren Erfolg , dass sie diese letztere noch überdiess bedeutend steigert , solcherart , wenn anders nicht eine natürliche Beschränkung der Productionsmittel vorliegt , immer mehr und mehr Gesellschaftskreise bei sinkenden Preisen zur Consumtion des Artikels gelangen und die Versorgung der Gesellschaft überhaupt eine immer vollständigere wird .	52	52	vorliegen
d wenige Angabe $ welche vorliegen $ scheinen auf eine Wachstum d Intensität hinweisen $	Die wenigen Angaben , welche vorliegen , scheinen auf ein Wachsthum der Intensität hinzuweisen .	5	5	vorliegen
nach d Text von Hinkmars de ordine palatii $ wie er in d alt Ausgabe vorliegen $ haben in d klein Versammlung d Darbringung d Jahresgeschenk stattfinden $ nämlich in diejenige $ von die in C. 30 d Rede sein $ caeterum propter dona generaliter danda aliud placitum cum senioribus tantum et praecipuis consiliariis habebatur $	Nach dem Text von Hinkmars De ordine palatii , wie er in den älteren Ausgaben vorliegt , hätte in der kleineren Versammlung die Darbringung der Jahresgeschenke stattgefunden , nämlich in derjenigen , von der in c. 30 die Rede ist : caeterum propter dona generaliter danda aliud placitum cum senioribus tantum et praecipuis consiliariis habebatur .	15	15	vorliegen
in diese und so in jede ander Falle $ in welche d obig Quantitätenverhältnis vorliegen $ sein nun klar $ dass nicht nur für d Befriedigung sämtlich Bedürfnis nach d in Rede stehend Gut vollständig vorsorgen sein $ sondern d wirtschaftend Subjekt d sie verfügbar Quantität sogar nur teilweise zur Befriedigung ihr Bedürfnis aufbrauchen in d Lage sein $	In diesem und so in jedem anderen Falle , in welchem das obige Quantitätenverhältniss vorliegt , ist nun klar , dass nicht nur für die Befriedigung sämmtlicher Bedürfnisse nach dem in Rede stehenden Gute vollständig vorgesorgt ist , sondern die wirthschaftenden Subjecte die ihnen verfügbare Quantität sogar nur theilweise zur Befriedigung ihrer Bedürfnisse aufzubrauchen in der Lage sind .	14	14	vorliegen
es kommen aber dabei in Erwägung $ daß $ auch absehen von d durch verschieden Gesetzgebung beherrscht Rechtsgebiet $ z. B. d Militairstrafrecht $ nicht selten einzeln Fall vorliegen werden $ auf welche d Strafegesetzbuch zwar teilweise $ z. B. hinsichtlich d Strafeart $ d allgemein Grundsatz über d Versuch $ zur Anwendung kommen müssen $ welche aber doch auch nach besondere Gesetz zu beurteilen sein $ weil d speziell Gegenstand $ auf die es ankommen $ im Strafegesetzbuch nicht normieren werden $	Es kam aber dabei in Erwägung , daß , auch abgesehen von den durch verschiedene Gesetzgebungen beherrschten Rechtsgebieten , z. B. dem Militairstrafrecht , nicht selten einzelne Fälle vorliegen würden , auf welche das Strafgesetzbuch zwar theilweise , z. B. hinsichtlich der Strafarten , der allgemeinen Grundsätze über den Versuch , zur Anwendung kommen müsse , welche aber doch auch nach besonderen Gesetzen zu beurtheilen seien , weil der spezielle Gegenstand , auf den es ankomme , im Strafgesetzbuch nicht normirt worden .	28	28	vorliegen
durch direkt Behandlung mit Mineralsäure oder nach vorherig Behandeln und Aufschließen vermittels Alkalien bekommen man dieselbe oder ganz ähnlich Farben-Reaktion $ wie man sie durch Behandlung mit Mineralsäure an d Gallenfarbstoff erlangen $ und es scheinen auch nach ander Tatsache $ dass hier eine Körper vorliegen $ welche mit d Gallenfarbstoff sehr nahe verwenden sein $	Durch directe Behandlung mit Mineralsäuren oder nach vorherigem Behandeln und Aufschliessen vermittelst Alkalien bekommt man dieselben oder ganz ähnliche Farben-Reactionen , wie man sie durch Behandlung mit Mineralsäuren an dem Gallenfarbstoff erlangt , und es scheint auch nach anderen Thatsachen , dass hier ein Körper vorliegt , welcher mit dem Gallenfarbstoff sehr nahe verwandt ist .	45	45	vorliegen
nachdem es jedoch spät möglich sein $ d Zahl $ die in d Statik fungieren $ in ihr einfach Komponente auflösen $ wie diese von Birnbaum und Schumacher versuchen werden $ sein eine Berechnung d Wiederersatz $ soweit brauchbar Analyse vorliegen $ tatsächlich möglich $ aber nun ergeben sich $ daß d Anwendung d statisch Gesetz in d Praxis zu eine sehr unrentabel Wirtschaft führen $ eine Tatsache $ die vorher $ bei d mehr oder wenige willkürlich Wahl d statisch Zahl $ verbergen bleiben müssen $	Nachdem es jedoch später möglich war , die Zahlen , die in der Statik fungirten , in ihre einfachen Componenten aufzulösen , wie dies von Birnbaum und Schumacher versucht wurde , war eine Berechnung des Wiederersatzes , soweit brauchbare Analysen vorlagen , thatsächlich möglich ; aber nun ergab sich , daß die Anwendung des statischen Gesetzes in der Praxis zu einer sehr unrentablen Wirthschaft führte — eine Thatsache , die vorher , bei der mehr oder weniger willkürlichen Wahl der statischen Zahlen , verborgen bleiben mußte .	40	40	vorliegen
die bedeuten $ daß öffentlich Eigentum nicht vorliegen $ es bedeuten nicht $ daß durch d Klage und d Urteil öffentlich Eigentum zerstören werden $ es werden nur feststellen $ daß nie solch da sein $	Das bedeutet , daß öffentliches Eigentum nicht vorliegt ; es bedeutet nicht , daß durch die Klage und das Urteil öffentliches Eigentum zerstört wurde ; es wird nur festgestellt , daß nie solches da war .	7	7	vorliegen
daß aber Anschauung Bewegung verursachen $ die gar nichts mit d Verwirklichung jen Anschauung zu tun haben $ wie diese in d Sprache vorliegen $ da d Ton und artikulieren keine Ausführung d angeschaut Ding oder Bewegung sein $ $ diese scheinen ich nur dadurch erklärbar zu sein $ daß wir d Anschauung von Gefühl begleiten sein lsssen $	Daß aber Anschauungen Bewegungen verursachen , die gar nichts mit der Verwirklichung jener Anschauungen zu thun haben , wie dies in der Sprache vorliegt — da das Tönen und Articuliren keine Ausführung der angeschauten Dinge oder Bewegungen ist — : dies scheint mir nur dadurch erklärbar zu sein , daß wir die Anschauungen von Gefühlen begleitet sein lsssen .	23	23	vorliegen
d beteiligt Person stehen sich nichtsdestoweniger darin als gleich gegenüber $ insofern werden für d Anwendung d Vertragsbegriff hier keine Hindernis vorliegen $	Die beteiligten Personen stehen sich nichtsdestoweniger darin als gleiche gegenüber ; insofern würde für die Anwendung des Vertragsbegriffs hier kein Hindernis vorliegen .	21	21	vorliegen
man erwarten daher auf d Katheder wesentlich nur mechanisch Arbeit $ bei die natürlich für d Lernen weit wenige herauskommen müssen $ als wenn d Heft oder gut eine gut Buch zur unmittelbar Lektüre vorliegen $	Man erwarte daher auf den Kathedern wesentlich nur mechanische Arbeit , bei der natürlich für das Lernen weit weniger herauskommen muss , als wenn das Heft oder besser ein gutes Buch zur unmittelbaren Lectüre vorläge .	34	34	vorliegen
kurz $ so viel Gruppe von Tatsache es geben $ welche eine geschließen Kreis bilden und eine besondere Forschung in Anspruch nehmen $ so vielfach gliedern sich d groß Wissenschaft und mögen nun diese Tatsache in d Entwicklung d menschlich Geist vorliegen oder in d Bewegung d Gestirn $ in raum- und Zahlverhältnis $ in d beseelt Organismus $ in d irdisch Stoff oder in d unsichtbar wirkend Kraft d Natur $ eine Strebe gehen durch alle Forschung hindurch $ in d Gegebene d Grund d Sein $ in d Bewegung d Trieb $ in d Erscheinung d Ursache $ in d Zufällige d einwohnend Zweck und in d Vereinzelt d Zusammenhäng zu erkennen $	Kurz , so viel Gruppen von Thatsachen es giebt , welche einen geschlossenen Kreis bilden und eine besondere Forschung in Anspruch nehmen , so vielfach gliedert sich die große Wissenschaft und mögen nun diese Thatsachen in der Entwickelung des menschlichen Geistes vorliegen oder in der Bewegung der Gestirne , in Raum- und Zahlverhältnissen , in dem beseelten Organismus , in den irdischen Stoffen oder in den unsichtbar wirkenden Kräften der Natur , ein Streben geht durch alle Forschung hindurch , in dem Gegebenen den Grund des Seins , in den Bewegungen den Trieb , in den Erscheinungen die Ursache , in dem Zufälligen den einwohnenden Zweck und in dem Vereinzelten den Zusammenhang zu erkennen .	41	41	vorliegen
vom Hirn aus werden ohne Zutun d Willen und ohne dass auch eine reflektorisch Ursache vorliegen $ eine Reihe von Bewegung erregen $ wir sein darum zwingen $ noch einige besondere $ Erregung erzeugend Umstand in er annehmen $ die wir in Ermangelung scharf Bezeichnung mit d obig Name belegen $	Vom Hirn aus werden ohne Zuthun des Willens und ohne dass auch eine reflektorische Ursache vorläge , eine Reihe von Bewegungen erregt ; wir sind darum gezwungen , noch einige besondere , Erregung erzeugende Umstände in ihm anzunehmen , die wir in Ermanglung schärferer Bezeichnung mit den obigen Namen belegen .	15	15	vorliegen
Untersuch wir nun $ ob auch bei d obig Sachlage noch d Grundlage zu weit ökonomisch Tauschoperation vorliegen $	Untersuchen wir nun , ob auch bei der obigen Sachlage noch die Grundlagen zu weiteren ökonomischen Tauschoperationen vorliegen .	17	17	vorliegen
Wollen d Stand d von d Landesherr proponiert Wahlgesetz $ so wie es vorliegen $ annehmen $	Wollen die Stände das von den Landesherren proponirte Wahlgesetz , so wie es vorliegt , annehmen ?	13	13	vorliegen
als d Verfasser von $ Kraft und Stoff $ diese Bemerkung niederschreiben $ denken er vielleicht kaum daran $ daß eine solch Fall $ und zwar d instruktiv Art $ gerade in seine Familie vorliegen $	Als der Verfasser von " Kraft und Stoff " diese Bemerkung niederschrieb , dachte er vielleicht kaum daran , daß ein solcher Fall , und zwar der instruktivsten Art , gerade in seiner Familie vorliege .	34	34	vorliegen
man haben sich nun zu erinnern $ dass nach $ 8 $ Χ $ d Pluszeichen d Subsumtion links $ im Subjekt $ mit $ und $ $ rechts $ im Prädikat aber mit $ oder $ in Wort zu übersetzen sein $ mithin d Prämisse fordern $ dass wo d in S vereinigt Faktorenkombination vorliegen $ sowohl $ als auch wo d in es vereinigt vorliegen $ etc. da auch vorliegen müssen entweder die in P oder d in P' $ oder d in P $ $ etc. vereinigen erscheinend Kombination von Faktor $	Man hat sich nun zu erinnern , dass nach § 8 , χ ) die Pluszeichen der Subsumtion links , im Subjekte , mit „ und “ , rechts , im Prädikate aber mit „ oder “ in Worte zu übersetzen sind , mithin die Prämisse fordert , dass wo die in S vereinigte Faktorenkombination vorliegt , sowol , als auch wo die in S' vereinigte vorliegt , etc. da auch vorliegen muss entweder die in P oder die in P' , oder die in P '' , etc. vereinigt erscheinende Kombination von Faktoren .	55	71	vorliegen
d Verteidiger entgegnen $ daß gerade aus d vom öffentlich Ministerium zuletzt angeführt Grund keine Amtsbeleidigung Zweifel vorliegen $	Der Vertheidiger entgegnete , daß gerade aus den vom öffentlichen Ministerium zuletzt angeführten Gründen keine Amtsbeleidigung Zweiffels vorliege .	17	17	vorliegen
unzweifelhaft nämlich geben es eine Reihe von Fall $ in die zwar wirklich geschehen Verbrechen vorliegen $ in die aber aus irgend eine Grund eine gerichtlich Auftrag an d Polizei nicht geben sein $ und in welchem d Einholen eine solch auch nicht möglich sein $	Unzweifelhaft nämlich gibt es eine Reihe von Fällen , in denen zwar wirklich geschehene Verbrechen vorliegen , in denen aber aus irgend einem Grunde ein gerichtlicher Auftrag an die Polizei nicht gegeben ist , und in welchem das Einholen eines solchen auch nicht möglich ist .	15	15	vorliegen
vielmehr sein $ wenn tatsächlich bei eine Teil d Geschlecht eine minder Anspruch auf Bevorzugung vorliegen $ auch eine nur teilweise Einräumung von Rechte anzeigen 2 $ $	Vielmehr ist , wenn thatsächlich bei einem Theile der Geschlechter ein minderer Anspruch auf Bevorzugung vorliegt , auch eine nur theilweise Einräumung von Rechten angezeigt 2 ) .	15	15	vorliegen
Uederdies sein hier $ wenigstens in viel Fall und bei bereits vorgerückt Jugend $ d Entscheidung $ ob im konkret Falle wirklich eine d rechtlich Erwerbung verhindernd Unfähigkeit vorliegen $ schwer zu treffen $ und sein daher eine Ausgleichung in d Weise rätlich $ daß einerseits d im Augenblick d Anfall bestehend Minderjährigkeit von d Erwerbung nicht ausschließen $ andererseits d Eintritt d Selbstregierung in alle Fall und ohne Unterscheidung d persönlich Fähigkeit auf eine bestimmt sichernd Zeit hinausrücken werden $	Uederdies wäre hier , wenigstens in vielen Fällen und bei bereits vorgerückter Jugend , die Entscheidung , ob im concreten Falle wirklich eine die rechtliche Erwerbung verhindernde Unfähigkeit vorliege , schwer zu treffen , und ist daher eine Ausgleichung in der Weise räthlich , daß einerseits die im Augenblicke des Anfalles bestehende Minderjährigkeit von der Erwerbung nicht ausschließt , andererseits der Eintritt der Selbstregierung in allen Fällen und ohne Unterscheidung der persönlichen Fähigkeit auf eine bestimmte sichernde Zeit hinausgerückt wird .	28	28	vorliegen
es haben sich also zeigen $ dass auf d Vivenziovase und d brygosschale Episode d alt Epos und d Lyrik zu eine einheitlich Handlung verbinden sein $ die in diese Form bei keine Dichter vorliegen $	Es hat sich also gezeigt , dass auf der Vivenziovase und der Brygosschale Episoden des alten Epos und der Lyrik zu einer einheitlichen Handlung verbunden sind , die in dieser Form bei keinem Dichter vorlag .	34	34	vorliegen
mit Rücksicht auf d bisherig Vereinzelung diese Erscheinung in d ägyptisch $ gegenüber d häufig Vorkommen in d assyrisch Kunst $ mögen ich mit d bedingungslos Zustimmung zu Goodyear Ansicht wenigstens so lange zögern $ bis über d Alter d betreffend Statue genügend Aufklärung vorliegen $	Mit Rücksicht auf die bisherige Vereinzelung dieser Erscheinung in der egyptischen , gegenüber dem häufigen Vorkommen in der assyrischen Kunst , möchte ich mit der bedingungslosen Zustimmung zu Goodyear’s Ansicht wenigstens so lange zögern , bis über das Alter der betreffenden Statue genügende Aufklärung vorliegt .	44	44	vorliegen
alle jung Glück d Liebe schließen eine immer wachsend geistlich und geistig Tätigkeit so wenig aus $ daß im Jahr 1751 bereits zwei stark Band $ evangelisch Psalm $ vorliegen $ d Zeugnis ablegen von d schöpferisch Drang d jung Geistliche $	Alles junge Glück der Liebe schloß eine immer wachsende geistliche und geistige Thätigkeit so wenig aus , daß im Jahre 1751 bereits zwei starke Bände „ Evangelische Psalmen “ vorlagen , die Zeugniß ablegten von dem schöpferischen Drang des jungen Geistlichen .	29	29	vorliegen
man gattieren also $ wo sehr manganreich Roheisensorte zur Verarbeitung vorliegen $ diese gern mit eine manganarm $ z. B. d aus rein Rotheisenerz Erblasenen Cumberlander Roheisen $ S. 565 $ $ um d Mangangehalt d Gemisch abmindern $	Man gattirt also , wo sehr manganreiche Roheisensorten zur Verarbeitung vorliegen , diese gern mit einem manganarmen ( z. B. dem aus reinen Rotheisenerzen erblasenen Cumberländer Roheisen , S. 565 ) , um den Mangangehalt des Gemisches abzumindern .	10	10	vorliegen
Nachahmung können immer nur in Beziehung stehen zu Gegenstand $ die in d äußerlich umgebend Sinnenwelt vorliegen $	Nachahmung kann immer nur in Beziehung stehn zu Gegenständen , die in der äusserlich umgebenden Sinnenwelt vorliegen .	16	16	vorliegen
d sehr weit und unbestimmt Begriff d tätlich Widersetzlichkeit $ welchen d Motiv ganz unzulässig Weise in d Tatbestand d Vergehen wieder hineinziehen haben $ sein also aufgeben werden $ es kommen im einzeln Fall $ wenn nicht gerade eine Angriff vorliegen $ darauf an $ ob d bloß passiv Widerstand so weit verlassen werden $ daß es zu Handlung kommen sein $ die als Gewalt oder Drohung sich darstellen $	Der sehr weite und unbestimmte Begriff der thätlichen Widersetzlichkeit , welchen die Motive ganz unzulässiger Weise in den Thatbestand des Vergehens wieder hineingezogen haben , ist also aufgegeben worden ; es kommt im einzelnen Fall , wenn nicht gerade ein Angriff vorliegt , darauf an , ob der bloß passive Widerstand so weit verlassen worden , daß es zu Handlungen gekommen ist , die als Gewalt oder Drohung sich darstellen .	41	41	vorliegen
mit ander Wort $ er vermuten da wendisch-ursprünglich oder im Oderbruch gewachsen $ wo nur Deutsch-Importirtes vorliegen $	Mit andern Worten , er vermuthet da wendisch-ursprüngliches oder im Oderbruch gewachsenes , wo nur deutsch-importirtes vorliegt .	16	16	vorliegen
in Anlehnung an d weltlich Rügeverfahren entstehen im fränkisch Reiche d eigenartig Verfahren d geistlich Sendgericht $ wie es uns um d Wende d neunt und zehnt Jahrhundert in voll Ausbildung quellenmässig vorliegen $	In Anlehnung an das weltliche Rügeverfahren entstand im fränkischen Reiche das eigenartige Verfahren der geistlichen Sendgerichte , wie es uns um die Wende des neunten und zehnten Jahrhunderts in voller Ausbildung quellenmässig vorliegt .	32	32	vorliegen
dagegen müssen bemerken werden $ dass allerdings in d Fall $ wo d eine oder ander Form von Element massenhaft existieren $ man eine pathologisch Erscheinung vor sich haben $ während da $ wo wir nicht so groß Menge finden $ nur eine früh oder spät Entwickelungsstadium d Element vorliegen $	Dagegen muss bemerkt werden , dass allerdings in den Fällen , wo die eine oder andere Form von Elementen massenhaft existirt , man eine pathologische Erscheinung vor sich hat , während da , wo wir nicht so grosse Mengen finden , nur ein früheres oder späteres Entwickelungsstadium der Elemente vorliegt .	49	49	vorliegen
d Ursache $ warum keine Bedürfnis vorliegen $ erklären sich in d geographisch Lage und Beschaffenheit Griechenland $ in d Gewohnheit seine regsam Bevölkerung $ in d politisch Einrichtung d einzeln Staat $ in d lebhaft Verkehr zur See mit d Insel und alle Kolonie $	Die Ursache , warum kein Bedürfniß vorlag , erklärt sich in der geographischen Lage und Beschaffenheit Griechenland's , in den Gewohnheiten seiner regsamen Bevölkerung , in den politischen Einrichtungen der einzelnen Staaten , in dem lebhaften Verkehr zur See mit den Jnseln und allen Colonien .	6	6	vorliegen
in Kairo sein d mittel Temperatur d heiß Monat nur 29,9 $ $ in Madras 31,8 $ $ und zu Abuschär im persisch Meerbusen $ von wo Reihe von Beobachtung vorliegen $ 34 $ $ aber d mittel Temperatur d ganz Jahr sein in Madras und Abuschär niedrig als in Calabozo $	In Kairo ist die mittlere Temperatur des heißesten Monats nur 29,9 ° , in Madras 31,8 ° , und zu Abuschär im persischen Meerbusen , von wo Reihen von Beobachtungen vorliegen , 34 ° ; aber die mittleren Temperaturen des ganzen Jahres sind in Madras und Abuschär niedriger als in Calabozo .	30	30	vorliegen
nach d Buchstabe d bestehend Recht lassen sich d Gesetzmäßigkeit d eingeschlagen Verfahren schwer bestreiten $ denn unzweifelhaft stehen d absolut König d Befugnis zu $ in Zeit d Gefahr außerordentlich Maßregel zu ergreifen $ und nur für d Fall $ daß d Wahrscheinlichkeit eine begehen Verbrechen vorliegen $ verlangen d Landrecht gerichtlich Untersuchung $	Nach dem Buchstaben des bestehenden Rechtes ließ sich die Gesetzmäßigkeit des eingeschlagenen Verfahrens schwer bestreiten ; denn unzweifelhaft stand dem absoluten Könige die Befugniß zu , in Zeiten der Gefahr außerordentliche Maßregeln zu ergreifen , und nur für den Fall , daß die Wahrscheinlichkeit eines begangenen Verbrechens vorlag , verlangte das Landrecht gerichtliche Untersuchung .	47	47	vorliegen
dass aber d Yorker Urkunde $ so wie sie vorliegen $ d. h. auch mit d historisch-sagenhaft Einleitung $ schon im J. 926 im Wesentliche abfassen werden sein $ dafür zeugen am überredend d Gestalt $ welche d Gesetz Alfreds tragen $ welche Gesetz eine jede Maurer $ die es um Erforschung d Geschichte und Geschichtesquelle d Maurerei ernstlich zu tun sein $ zu vergleichen nicht unterlassen sollen $	Dass aber die Yorker Urkunde , so wie sie vorliegt , d. h. auch mit der historisch-sagenhaften Einleitung , schon im J. 926 im Wesentlichen abgefasst worden sei , dafür zeugt am überredendsten die Gestalt , welche die Gesetze Alfred’s tragen , welche Gesetze ein jeder Maurer , dem es um Erforschung der Geschichte und Geschichtsquellen der Maurerei ernstlich zu thun ist , zu vergleichen nicht unterlassen sollte .	9	9	vorliegen
indessen wenn jemals eine Berechtigung dazu vorliegen $ so hier $ und speziell sie werden es begreiflich finden $ daß ich diese Schach-Fall $ die nur eine Symptom sein $ um eben seine symptomatisch Bedeutung Willen aufs ernst beschäftigen $	Indessen wenn jemals eine Berechtigung dazu vorlag , so hier , und speziell Sie werden es begreiflich finden , daß mich dieser Schach-Fall , der nur ein Symptom ist , um eben seiner symptomatischen Bedeutung willen aufs ernsteste beschäftigt .	6	6	vorliegen
wenn wir weiter keine Nachricht darüber haben $ so werden wir aus d Resultat $ wie es wir heute vorliegen $ d vollgültig Beweis schöpfen können $	Wenn wir weiter keine Nachrichten darüber hätten , so würden wir aus dem Resultat , wie es uns heute vorliegt , den vollgültigsten Beweis schöpfen können .	19	19	vorliegen
jen Absicht werden namentlich dann vorliegen $ wenn d Reichsgesetzgebung sich eine ganz polizeilich Gebiet umfaßend bemächtigen $ da sein es nur natürlich $ dass d zugehörig obrigkeitlich Befehlsrecht ebenso gut ordnen werden sollen $ wie d zugehörig Polizeistraferecht $	Jene Absicht wird namentlich dann vorliegen , wenn die Reichsgesetzgebung sich eines ganzen polizeilichen Gebietes umfassend bemächtigt ; da ist es nur natürlich , dass das zugehörige obrigkeitliche Befehlsrecht ebenso gut geordnet werden soll , wie das zugehörige Polizeistrafrecht .	5	5	vorliegen
wenn eine patentfähig Erfindung nach d Ansicht d Patentamt nicht vorliegen $ so weisen dasselbe d Gesuch zurück $	Wenn eine patentfähige Erfindung nach der Ansicht des Patentamtes nicht vorliegt , so weist dasselbe das Gesuch zurück .	10	10	vorliegen
nicht also sein d Hergang so zu denken $ als ob d Mancipant erst Eigentum übertragen und sodann d Empfänger $ auf Grund d so eben erwerben Eigentum d Servitut bestellen $ dann werden in d Tat juristisch zwei Rechtsgeschäft vorliegen $ sondern d Mancipant behalten von d $ was er übertragen $ etwas zurück $ er ziehen etwas ab $ deducit $ $ eine Wendung im Geist d analytisch Methode $ zu welche d Prozeß in d $ cum deductione und compensatione agere $ $ S. 79 $ eine Seitenstück darbieten $ und die materiell Statthaftigkeit d alt Jurist auf d oben in Bezug genehmen Wort d Xii Tafel über d Manzipation stützen können $	Nicht also ist der Hergang so zu denken , als ob der Mancipant erst Eigenthum übertrüge und sodann der Empfänger , auf Grund des so eben erworbenen Eigenthums die Servitut bestellte — dann würden in der That juristisch zwei Rechtsgeschäfte vorliegen — sondern der Mancipant behält von dem , was er überträgt , etwas zurück , er zieht etwas ab ( deducit ) — eine Wendung im Geist der analytischen Methode , zu welcher der Proceß in dem „ cum deductione und compensatione agere “ ( S. 79 ) ein Seitenstück darbietet , und deren materielle Statthaftigkeit die alten Juristen auf die oben in Bezug genommenen Worte der XII Tafeln über die Mancipation stützen konnten .	40	40	vorliegen
jede Regentschaft müssen als etwas außerordentlich $ als eine Notbehelf ansehen werden $ die nur ertragen zu werden brauchen $ wenn eine gegründet Veranlaßung dazu vorliegen $	Jede Regentschaft muss als etwas Ausserordentliches , als ein Nothbehelf angesehen werden , der nur ertragen zu werden braucht , wenn eine gegründete Veranlassung dazu vorliegt .	25	25	vorliegen
d Stelle Plato müssen nach d Kanon benutzen werden $ daß $ wo Konsequenz von er selber ziehen werden $ diese durch d Art $ wie sie aus d Gegner durch Folgern herauslocken werden $ andeuten sein $ dagegen wo d Satz $ wie von Thrasymachus und Glauco im erst und zweit Buch d Politie geschehen $ d Socrates entgegenbringen werden $ eine Bericht über d fremd Theorie vorliegen $	Die Stellen Platos müssen nach dem Kanon benutzt werden , daß , wo Konsequenzen von ihm selber gezogen werden , dies durch die Art , wie sie aus dem Gegner durch Folgern herausgelockt werden , angedeutet ist , dagegen wo die Sätze , wie von Thrasymachus und Glauco im ersten und zweiten Buch der Politie geschieht , dem Socrates entgegengebracht werden , ein Bericht über die fremde Theorie vorliegt .	68	68	vorliegen
