sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
the porter bottle $ which illuminate the room $ be hold by a huge negro $ who $ with rag upon his chest $ be play card with a	19	4	rag	The porter bottle , which illuminates the room , is held by a huge negro , who , with rags upon his chest , is playing cards with a	fic_1848_7186.txt-2335-19
rag $ and cling to his side $ $ do n't cry $	0	4	rag	rags , and clinging to his side , " do n't cry !	fic_1854_9826.txt-223-0
it be so green and quiet all about the house $ no rude boy shout in her ear as she step without the door $ or throw mud-balls into the open window $ no brazen $ neglect girl to call her low name $ or pin dirty rag upon her gown as she walk	47	4	rag	It is so green and quiet all about the house -- no rude boys shouting in her ear as she steps without the door , or throwing mud-balls into the open windows ; no brazen , neglected girls to call her low names , or pin dirty rags upon her gown as she walks	fic_1856_5515.txt-2828-47
by their joint operation the number of bank be more than double in the space of time we be now speak of $ and nearly nine hundred manufactory of paper money be set in motion $ $ pour forth their rag	40	10	rag	By their joint operation the number of banks was more than doubled in the space of time we are now speaking of ; and nearly nine hundred manufactories of paper money were set in motion , , pouring forth their rags	mag_1839_586418.txt-113-40
of runnymede agreement among the rag baron $ that no one of the fraternity should be monarch over the others-n quarrel of the robber against their brigand chief for assume more authority than be justly due to him -- a quarrel which would soon be heal when the hand itself be endanger $ or new spoil be to be obtain ...	5	11	rag	of Runnymede agreement among the rag barons , that no one of the fraternity should be monarch over the others-n quarrel of the robbers against their brigand chief for assuming more authority than is justly due to him -- a quarrel which would soon be healed when the hand itself is endangered , or new spoils are to be obtained ..	mag_1839_586418.txt-95-5
it be able $ as the end have show $ to set at defiance the very constitution of the united state $ the latter provide that only gold and silver shall be money $ w * * ile this bank $ by its career of law-breaking $ fraud $ and despotism $ have at length fairly get the better of this constitutional provision $ ard we have see through its mean irredeemable rag legalize as mcney by the legislator og several of the state $	72	12	rag	It was able , as the end has shown , to set at defiance the very Constitution of the United States , the latter providing that only gold and silver shall be money ; w * * ile this bank , by its career of law-breaking , fraud , and despotism , has at length fairly got the better of this Constitutional provision , ard we have seen through its means irredeemable rags legalized as mcney by the legislators og several of the States .	mag_1840_586512.txt-853-72
he have a shine $ bulbous forehead $ rather scantily thatched with blade of hair $ his face $ small $ meager $ and yet vulgar $ be adorn with a pair of short $ rusty whisker $ and a rag of a moustache $ in all respect not what one would call a face eminently prepossessing $	40	13	rag	He had a shining , bulbous forehead , rather scantily thatched with blades of hair ; his face , small , meagre , and yet vulgar , was adorned with a pair of short , rusty whiskers , and a rag of a moustache ; in all respects not what one would call a face eminently prepossessing .	fic_1853_9069.txt-676-40
clothe him with fine stuff $ yourselves in rag which scarcely cover ye $ furnish for him costly couch $ yours the hard plank $ yield to him the labor of your youth $ your life $ and when useless grow $ to be cast off $ like superannuated brute $ to die unsuccoured $	8	13	rag	Clothe him with finest stuffs , yourselves in rags Which scarcely cover ye : furnish for him costly couch , Yours the hard plank : yield to him the labor Of your youth , your life , and when useless grown , To be cast off , like superannuated Brutes , to die unsuccoured .	fic_1842_8882.txt-1086-8
you dirthy owld bit of a blackguard of a rag $ ' say i $ in an exthremity of rage $ ' you be not fit for the back of a dacent lad an ' a jintleman $	9	13	rag	You dirthy owld bit of a blackguard of a rag , ' says I , in an exthremity of rage , ' You 're not fit for the back of a dacent lad an ' a jintleman .	nf_1852_752548.txt-2578-9
one be decry infant baptism as a $ rag of popery $ $ $ the last relic of rome in protestantism $ $ $ a device of satan to fill up the church with unconverted member $ $ and much more to that effect $	8	13	rag	One was decrying infant baptism as a " rag of Popery , " " the last relic of Rome in Protestantism , " " a device of Satan to fill up the church with unconverted members , " and much more to that effect .	nf_1857_767292.txt-1611-8
he be down on rag $ i tell ye $	4	13	rag	He 's down on rags , I tell ye .	fic_1849_7192.txt-6161-4
here he write some of his fine critical essay for the review $ and that $ rag of a book $ $ as he call it $ the $ life of schiller $ $	16	16	rag	Here he wrote some of his finest critical essays for the reviews , and that " rag of a book , " as he calls it , the " Life of Schiller . "	mag_1857_526498.txt-79-16
